CUI	CODE
C0261122	E818.8
C0262004	E962.1
C0155271	376.35
C0161504	961.7
C0409877	712.15
C0161291	945.32
C0159378	803.30
C0409867	712.25
C0157884	712.80
C0412994	985.5
C0160762	904.42
C0375192	312.82
C1955556	E928.6
C0161215	944.13
C0023788	040.2
C0157198	659.93
C1955683	200.32
C1955730	202.72
C0153808	202.17
C0267123	531.20
C3161141	999.42
C2921071	447.73
C1456222	525.22
C0600298	523.5
C0023449	204.0
C0157446	669.01
C0238528	008.44
C0851314	E932.8
C0375246	360.60
C0267347	534.70
C3241919	695.12
C0154855	362.62
C0261146	E821.0
C0155762	447.5
C0157390	665.94
C0261682	E910.3
C0029291	073.9
C0157361	665.34
C0261222	E829.4
C3161155	V87.02
C0161052	941.17
C0157038	654.54
C0158835	762.7
C2349458	346.43
C0154774	360.03
C0752295	327.41
C0159569	806.09
C0481253	E875.0
C0263805	718.22
C0476560	V61.41
C0031946	103.9
C0156003	532.31
C0155994	532.01
C0161106	942.09
C0004187	691
C1176359	823.40
C2349489	362.23
C0432538	202.31
C0158239	719.99
C0260374	V04.1
C0740225	V82.6
C0157416	668.02
C0261888	E943.3
C0153171	094.84
C0153145	091.51
C0417673	E904.2
C0260362	V03.0
C0260711	V47.9
C0159022	779.2
C0302447	E864.3
C0302446	E864.2
C0261452	E861.9
C0155174	373.02
C0155690	422.92
C1955687	200.36
C0158127	718.59
C0154801	360.63
C0153314	131.02
C1302752	521.20
C2921127	784.52
C0375717	995.85
C0158975	774.39
C0155209	374.50
C0157001	653.90
C0153390	146.7
C2712428	E010.1
C0000926	E900.9
C0161436	952.19
C0020534	376.41
C0157414	668.00
C0261798	E933.3
C1955702	200.52
C2349906	V87.19
C0160229	852.10
C1719474	478.11
C0017495	046.71
C0546831	E957.1
C0161439	952.4
C0019294	550
C0273301	874.02
C0156422	631
C0003721	065.9
C0159980	836.53
C0156101	550.01
C0434585	831.11
C0261224	E829.9
C0157008	654.02
C0155016	368.52
C0158663	750.11
C0155341	378.63
C0261183	E824.4
C0039614	037
C0261804	E934.0
C0152455	371.45
C0008525	363.55
C0158816	761.9
C0159737	813.32
C0155692	422.99
C0156881	648.82
C1955737	233.30
C0154523	305.31
C0160879	915.5
C0029796	125.6
C0416707	E861.3
C2349467	346.60
C0160522	873.54
C0375605	803.89
C0159494	804.59
C2039668	090.3
C0157378	665.74
C0156397	624.5
C0263801	718.09
C1719347	323.02
C0030484	297.2
C3161103	516.35
C0409816	716.42
C0262034	E972
C0261938	E948.6
C0004445	871.3
C0261060	E813.1
C0153047	054.8
C0274221	922.33
C0160569	878.7
C0157445	669.00
C0155986	531.60
C0155241	375.43
C0156777	647.01
C0152922	018.80
C0152429	750.22
C0010598	301.10
C0159118	794.7
C0157622	675.84
C0160265	852.50
C0157252	661.40
C0153707	200.14
C0157987	716.20
C0153264	115.02
C0030477	301.0
C0262085	E988.5
C0158019	716.53
C0161605	972.5
C0161283	945.23
C0153141	091.2
C1456203	524.53
C0153790	201.96
C0159677	811.19
C0155978	531.31
C0153900	206.11
C0161018	935.0
C0153828	202.43
C0271239	369.25
C0155095	370.63
C0156828	647.94
C0157078	655.31
C0157022	654.30
C0339277	371.51
C0157569	673.84
C0157556	673.23
C0157548	673.11
C0276721	117.8
C0152235	754.40
C2349450	346.31
C0158073	718.00
C2349456	346.41
C0490003	438.52
C1260438	779.83
C0154568	307.43
C0161204	944.02
C0263708	712.91
C1719546	618.84
C0155338	378.56
C0154861	362.71
C0160746	903.02
C2921325	V90.09
C0157456	669.20
C0261020	E807.1
C0160807	908.4
C0156898	651.20
C0156900	651.23
C0158748	755.28
C0154775	360.14
C0261953	E950.1
C0160399	864.10
C0153814	202.25
C1455992	V84.03
C0158571	743.59
C0159580	806.19
C0159575	806.14
C0435416	806.16
C1260430	674.53
C1260429	674.52
C0161160	943.13
C0837886	712.85
C0159689	812.19
C0375347	524.71
C1135309	V71.82
C0029871	077.8
C0154015	223.1
C0274535	962.2
C0273175	864.03
C0160397	864.09
C0153722	200.83
C0160678	897.7
C0161164	943.19
C1561623	525.54
C0023886	006.3
C0152599	011.66
C3161065	173.80
C0375228	344.41
C0160937	923.09
C0152622	012.02
C0153254	112.81
C0161171	943.25
C0157628	675.94
C0159300	801.75
C0156282	598.01
C0159752	813.92
C3161366	173.4
C0155555	391.0
C2711750	618.02
C0159255	801.25
C2712424	E009.4
C0158819	761.2
C0009765	077.4
C0273284	873.70
C0159899	825.31
C0020703	300.13
C0161118	942.22
C0158872	764.20
C0155379	379.54
C2712348	670.20
C0159151	800.11
C0160534	873.74
C0154986	366.23
C0157913	714
C0473384	646.12
C0261338	E842.6
C0154669	331.2
C0261273	E834.8
C0160681	900.01
C3161364	173.2
C0261430	E858.4
C0161616	973.5
C0339578	365.3
C1142293	653.40
C0154817	361.11
C0494024	008.09
C0157278	663.03
C0154777	360.20
C0158077	718.04
C0157761	711.11
C2349470	346.63
C0159727	813.16
C0156250	590.01
C0159344	802.39
C0154952	365.4
C1390180	772.6
C0155328	378.12
C0489994	438.31
C0041471	081.9
C0160334	861.32
C0795786	V61.12
C2712546	V20.32
C2712545	V20.31
C0160745	903.01
C0158502	737.31
C0159827	820.30
C0156498	635.82
C0261791	E932.7
C0157350	665.10
C1456114	692.84
C0261747	E926.1
C0153749	201.26
C0154819	361.13
C0158168	719.2
C0160059	841.3
C0161644	976.4
C0156979	653.31
C0016952	271.1
C0155148	372.15
C0158981	775.1
C0161210	944.08
C0161155	943.09
C0152734	015.04
C0160034	839.41
C0262078	E987.9
C0521709	369.02
C0375700	995.52
C0339005	312.81
C0158935	770.0
C0155157	372.44
C0161121	942.25
C0161105	942.05
C0155156	372.43
C0261572	E876.3
C0157114	656.33
C1456173	523.23
C0261945	E949.3
C0859379	952.16
C0161454	954.9
C0030662	312.31
C0157483	669.84
C0311376	027.9
C0157607	675.11
C0473461	661.91
C0158946	771.2
C0261148	E821.2
C0159163	800.24
C0159150	800.10
C0154989	366.31
C0273417	896.1
C1719491	523.01
C0154315	290.3
C0157638	676.11
C0035469	117.0
C0261123	E818.9
C0153281	115.95
C0155912	516.2
C2921336	V90.32
C0160482	872.11
C0160723	902.40
C0152910	017.92
C0261403	E853.0
C2712349	670.22
C0877732	739.6
C0157485	669.91
C0261160	E822.3
C0156739	646.24
C1841680	752.47
C0695254	996.55
C0160985	928.9
C2349303	207.82
C0261095	E816.3
C0409873	712.18
C0157857	712.14
C2349457	346.42
C0261551	E873.8
C0041472	081.0
C0260857	V70.6
C0024537	084.1
C0158579	743.69
C0273463	902.25
C0158843	763.4
C0435018	844.3
C1260432	752.81
C0161232	944.30
C0409225	716.68
C0263711	712.94
C0157495	671.00
C0161509	962.1
C0160166	851.41
C0157103	656.01
C0153732	201.05
C0159181	800.44
C0161741	992.7
C1719668	995.23
C0158906	765.12
C0261390	E850.8
C2349298	207.10
C1561878	327.37
C0261176	E823.8
C1561781	760.77
C0157673	676.83
C0261269	E834.3
C0157176	659.20
C0157387	665.91
C0034960	356.3
C0410434	730.38
C0161533	964.5
C2712465	E029.0
C0260625	V34.00
C0336962	E006.1
C0154036	225.8
C1561790	763.84
C0158896	765.02
C0435539	812.12
C0153178	095.2
C0524688	020.5
C0023988	718.18
C1456168	521.42
C1456160	521.30
C2349337	209.41
C0260801	V61.3
C0434058	863.59
C0272757	821.31
C0267326	534.30
C0160875	915.1
C2183395	569.86
C0153742	201.18
C0261659	E904.0
C0490055	872.69
C0154806	360.81
C0152422	743.35
C0157363	665.40
C0154024	224.2
C1282983	082.41
C0275742	033.1
C0161323	947.3
C1955491	664.61
C0392579	369.68
C0478024	750.19
C0161714	987.3
C0261506	E869.1
C0261149	E821.3
C3161039	173.09
C0153769	201.62
C1456208	524.59
C1112488	779.81
C0158996	776.6
C1135249	770.81
C0274011	942.04
C0840810	942.34
C0161506	961.9
C0152839	016.74
C0261132	E819.8
C0261078	E814.8
C0266932	524.50
C0154594	309.82
C0160824	910.5
C0026897	358.1
C0161175	943.30
C0161217	944.15
C1719648	795.06
C1456158	521.24
C2713000	E013.3
C0269131	619.9
C0161588	970.9
C0837888	712.87
C0161833	998.7
C0270103	767.5
C0157300	663.60
C0155319	377.73
C0494432	312.4
C1299558	637.80
C0496765	146.4
C0158508	737.42
C0043395	060.9
C0374964	015.20
C1719446	379.61
C1135260	795.31
C0375665	874.00
C0392558	369.03
C0392566	369.15
C2349812	E927.4
C0261482	E865.5
C0478453	975.8
C0392583	369.73
C1363999	006.0
C2712397	E002.9
C0160996	928.8
C1112795	675.23
C0156658	642.24
C0161281	945.21
C0261500	E868.2
C2745963	716.00
C0153771	201.64
C0157052	654.80
C0260739	V52.1
C0042904	360.04
C0159965	835.03
C1719625	768.3
C0152490	003.23
C0157210	660.23
C0161645	976.5
C0261868	E941.0
C0152229	798.9
C0154240	268.1
C0260669	V41.9
C0153740	201.15
C0412842	964.0
C2921260	999.84
C0161058	941.22
C0158085	718.14
C0409567	711.61
C0154525	305.33
C0153598	187.1
C0157627	675.93
C0494698	520.4
C0160006	838.16
C0152258	366.18
C0949171	E917.2
C0160402	864.13
C0157743	708.4
C0475713	770.3
C0153285	117.6
C0302360	004.2
C0154782	360.31
C1527368	101
C1260435	766.22
C2910672	V64.03
C0154976	366.09
C0154684	335.8
C0261820	E935.5
C0160689	901.9
C0375042	099.59
C0153768	201.61
C0878722	V26.22
C0473719	719.18
C0019079	786.3
C2349285	205.92
C2349301	207.22
C0012517	125.4
C0159953	833.14
C0155382	379.58
C1176357	718.78
C0157086	655.51
C0025303	036.9
C0158088	718.19
C0341694	582.4
C0546841	E904.3
C0042266	306.51
C3161142	999.49
C0013903	756.55
C0261959	E950.7
C0155215	374.56
C0157290	663.33
C0157286	663.23
C0011119	993.3
C0261487	E866.1
C0035468	040.1
C0260898	V74.8
C0156315	608.84
C0041428	759.4
C1456147	521.10
C0153166	094.2
C0153134	090.42
C1719532	538
C0161537	964.9
C0160387	863.94
C0160377	863.82
C0160358	863.41
C0153231	100.89
C0375476	670.00
C0260343	V01.3
C2921355	V91.19
C0158719	754.42
C1135329	402.01
C0161298	945.40
C0261220	E828.9
C0159277	801.50
C0157434	668.82
C2349274	204.92
C0159234	801.02
C0160417	865.13
C0152989	045.00
C0156446	634.52
C1112318	779.84
C0161180	943.35
C0274041	943.05
C1955710	200.61
C1955712	200.63
C1135314	E922.5
C0161611	973.0
C1997777	608.24
C0161512	962.4
C0154628	314.2
C0375747	E909.2
C0554121	550.13
C0343047	690.12
C0869504	E933.5
C0158856	764.05
C0155008	368.32
C0343375	002.1
C0030528	002.9
C0393797	352.2
C0155292	377.12
C0160739	902.82
C0029076	098.40
C0157248	661.30
C0159104	794.12
C0040553	128.0
C0156358	619.2
C0221103	368.31
C0740203	V55.9
C0565898	E922.1
C0160847	912.6
C0160639	887.5
C0261194	E825.4
C1176350	718.71
C0158925	767.7
C0837422	711.34
C0155275	376.42
C0161355	948.60
C0157181	659.31
C0158670	750.25
C2712345	670.10
C0152212	378.22
C0029662	202.8
C0041866	V42
C2712453	E016.2
C0347243	212.9
C0160330	861.22
C0153864	202.96
C0161682	980.3
C0155344	378.82
C2349861	V23.86
C0030636	027.2
C0027726	581
C0162576	127.1
C1260391	277.83
C0409257	716.24
C0153589	184.3
C0343714	098.51
C0153216	098.50
C0260340	V01.0
C0546982	277.01
C0435634	814.06
C0000916	E902.0
C1719513	525.64
C0269032	614.5
C0302441	E862.4
C0157668	676.64
C1314968	694.3
C0007194	425.1
C0261105	E817.2
C0160471	871.5
C0029808	127.7
C0152870	017.33
C0261560	E874.8
C0160676	897.5
C0260700	V46.0
C0157375	665.70
C0036330	120.1
C0374961	014.00
C0152723	014.06
C0156912	651.53
C0020795	313.82
C0155525	387.1
C0338843	296.05
C0236762	296.06
C0160503	873.23
C0375024	079.81
C0157432	668.80
C0157182	659.33
C0434715	838.12
C0155940	524.30
C0023470	205
C0029751	093.89
C0156165	562.03
C0481234	E871.3
C0038986	705.9
C0476391	794.01
C1561634	567.39
C1142292	653.43
C0481434	V02.2
C0155889	495.5
C0029848	335.19
C0157977	716.09
C0153091	072.0
C0157643	676.20
C0375629	833.10
C0153713	200.22
C0160728	902.50
C0159723	813.12
C0261513	E870.9
C0157768	711.18
C1533618	958.1
C0159327	802.23
C0339427	363.53
C2887395	488.19
C0029776	596.8
C0156851	648.32
C0161377	948.85
C0161736	991.1
C0160831	911.1
C0840797	942.13
C0375844	V43.81
C0160353	863.30
C0160963	926.0
C0153185	095.9
C0160296	854.04
C0342133	242.41
C0158468	736.04
C0261484	E865.9
C0155518	386.54
C0159469	804.30
C0273104	852.45
C0154352	295.24
C0161807	996.91
C0157672	676.82
C0004692	007.0
C0161505	961.8
C0274669	969.01
C0154666	330.3
C0161647	976.7
C1112529	944.14
C0261510	E869.9
C0040199	066.1
C0851315	091.81
C0153151	091.7
C1955810	525.79
C0409661	719.35
C0153717	200.26
C0157436	668.84
C0261421	E855.8
C0412869	970.89
C0158017	716.51
C0159482	804.44
C0156631	641.33
C0159358	803.09
C0156820	647.82
C0154363	295.44
C1456241	347.10
C0160418	865.14
C0157030	654.42
C0015959	656.00
C0157382	665.82
C0260724	V49.0
C0261949	E949.7
C0261345	E843.2
C0160372	863.56
C0160363	863.46
C1719598	649.62
C0156945	652.50
C0262001	E961
C0155019	368.63
C0155465	384.22
C1830412	E013.1
C0158855	764.04
C0155709	427.3
C0159709	812.59
C1135236	633.21
C1561799	770.15
C0274161	945.03
C0432548	202.52
C1812609	050.0
C0158858	764.07
C0261985	E957.0
C0153388	146.5
C0409539	711.41
C0154493	304.42
C2921245	999.77
C0157267	662.20
C0261991	E958.1
C0152451	582
C0155984	531.51
C0161651	977.0
C0027609	779.5
C0273993	942.01
C0160284	853.10
C0475045	853.19
C0160855	913.3
C0152617	011.94
C0157545	673.03
C0161677	979.9
C0157208	660.20
C0032273	505
C0261990	E958.0
C2349891	V61.04
C0157834	711.81
C0261359	E844.5
C0569621	E940.9
C2712456	E017.9
C0154572	307.48
C0160708	902.20
C0032064	020.9
C0260928	V77.4
C0152125	298.3
C2921114	752.43
C0404919	634.61
C0158931	768.5
C0409260	716.21
C0274149	945.05
C0260728	V49.4
C0262084	E988.4
C0158504	737.33
C0009951	780.3
C0156009	532.51
C0156579	637.82
C0154843	362.37
C0489998	438.41
C0153277	115.91
C0153263	115.01
C0160258	852.42
C0158905	765.11
C0157846	711.94
C0019657	115.99
C1456157	521.23
C0261257	E833.1
C0156782	647.10
C0274594	964.3
C1456218	524.82
C0156316	608.85
C0837887	712.86
C0159944	833.02
C1719362	323.71
C1561786	760.78
C0152137	365.51
C0039613	366.42
C0156458	634.82
C0159012	778.3
C0157764	711.14
C0158868	764.16
C1399001	V21.0
C0160892	916.7
C0152079	620.6
C0161489	960.3
C0153755	201.44
C0153307	130.1
C0153791	201.97
C0159608	806.62
C0160850	912.9
C0155324	378.04
C0261274	E834.9
C0261752	E928.0
C0261270	E834.4
C0153180	095.4
C0029633	301.59
C0159975	836.4
C0155325	378.06
C0010054	414.0
C0160535	873.75
C0311375	985.1
C0411178	760.2
C1561858	327.15
C0161546	965.5
C0152563	011.14
C0156968	653.03
C0490002	438.51
C0001264	039.3
C0405037	658.90
C0261543	E873.9
C0154463	302.52
C0740181	V50.0
C0157003	653.93
C0260628	V34.2
C0160427	866.10
C2349347	209.56
C0490013	V02.69
C0338439	013.50
C0152706	013.83
C0156436	634.30
C0038522	046.2
C0260689	V44.7
C0232857	306.53
C0154844	362.40
C2712432	E011.0
C0154379	295.75
C0156776	647.00
C1955705	200.55
C0260906	V75.5
C0161316	946.1
C0433480	942.31
C0261969	E952.8
C0155837	476.1
C1533166	967.3
C0158465	736.01
C0260738	V52.0
C0154232	264.1
C0159913	828.1
C0161552	966.0
C0160696	901.41
C0159148	800.09
C0374955	012.30
C0152644	012.34
C0375081	201.20
C0260899	V74.9
C0036391	359.23
C1719349	323.2
C1135220	459.12
C1955490	664.60
C0153866	202.98
C0851326	E945.5
C0261240	E831.4
C1456242	347.11
C2712807	E001
C0159143	800.02
C0159353	803.02
C0154800	360.62
C2349374	249.30
C1456223	525.23
C0161685	981
C0416882	E862.1
C0435457	806.36
C0159649	808.59
C0702159	284.0
C0156783	647.11
C0261118	E818.4
C0160241	852.23
C0160048	840.2
C0392584	369.74
C0375834	V29.1
C0261559	E874.5
C0266399	752.32
C3161108	516.64
C0159265	801.36
C0262083	E988.3
C0270146	770.9
C0156999	653.83
C0157660	676.51
C0161276	945.15
C0158756	755.35
C0017601	365
C0023351	030.1
C0020441	521.5
C0156955	652.73
C0156726	646.01
C0472777	282.47
C0160635	887.1
C0157464	669.34
C0156578	637.81
C2349352	209.62
C0238027	040.41
C1135271	V01.81
C0153215	098.49
C0155356	379.06
C0153756	201.45
C0154483	304.12
C0260619	V33.00
C0153132	090.40
C0152598	011.65
C0155877	493.0
C0153890	205.21
C0271236	369.22
C0159156	800.16
C0159242	801.11
C0158747	755.27
C0155071	370.05
C0375208	342.01
C0157250	661.33
C0158407	730.39
C0157568	673.83
C0161534	964.6
C0495170	639.5
C0157841	711.88
C0474334	362.85
C0153149	091.62
C0156755	646.54
C0160033	839.40
C0375885	V62.83
C0008354	001.9
C0024638	524.22
C0261517	E870.5
C0156444	634.50
C0017407	351.1
C0160007	838.19
C0157153	658.30
C0677519	E928.2
C0261449	E861.4
C0154891	363.41
C0261514	E870.2
C0153863	202.95
C0015397	360.9
C0160290	853.16
C0686546	200.27
C0374969	016.20
C0375511	738.11
C0261349	E843.6
C0160336	862.1
C0154387	295.93
C0161126	942.32
C0156746	646.41
C0155076	370.22
C0154060	230.2
C0160032	839.49
C0159638	807.3
C0261111	E817.8
C0017589	024
C0375348	524.72
C0154911	364.03
C0481850	V29.8
C0261502	E868.8
C0269685	648.30
C0375344	524.19
C0159743	813.50
C1955744	258.03
C0600042	635.81
C0156954	652.71
C0156873	648.70
C0157369	665.54
C0160456	868.19
C0410320	730.77
C0158401	730.32
C1561802	770.18
C0157212	660.30
C0036231	136.5
C0476396	794.11
C1456059	629.21
C0410436	730.31
C0161054	941.19
C0156551	637.12
C2712375	969.02
C0261483	E865.8
C0161723	988.8
C1456164	521.34
C2349620	695.51
C2607914	477
C2712353	670.34
C0154258	274.81
C3161130	808.54
C0025229	025
C1260473	E928.4
C0153008	046.9
C0414020	E945.0
C1456253	618.81
C0161170	943.24
C0154649	321.8
C0020502	252.0
C0154236	264.5
C0153018	052.1
C0273250	872.9
C0157655	676.41
C1444204	831.12
C0434602	832.12
C0160369	863.53
C0157355	665.20
C0490038	E985.6
C0152202	368.62
C0152238	745.7
C2349622	695.53
C0157624	675.90
C0155508	078.81
C0155450	383.22
C0154602	312.03
C0157452	669.11
C0154305	289.5
C2349597	678.10
C0006060	082.1
C0157449	669.04
C0374963	015.10
C0042979	302.82
C0269951	671.20
C0153223	098.89
C1442967	533.10
C0156918	651.80
C0159252	801.22
C0157719	693.8
C0152197	367.52
C0274702	971.0
C0416665	E855.3
C0040528	988.2
C0878720	V21.34
C1456163	521.33
C0431321	741.01
C0375477	670.04
C0153765	201.56
C0155794	456.3
C0152487	003.20
C0435638	814.12
C0161067	941.30
C0375020	079.52
C0038159	005.0
C0153709	200.16
C0261237	E831.1
C0160700	901.82
C0161275	945.14
C0152613	011.86
C0261591	E879.3
C0153861	202.93
C0156478	635.32
C3161367	173.5
C0156454	634.72
C0868780	967.6
C0392576	369.65
C2349283	205.82
C0157651	676.32
C0153539	173.0
C2733633	674.80
C0160440	867.8
C0160359	863.42
C0157844	711.92
C0260892	V74.0
C0161654	977.3
C0158984	775.4
C0270275	779.4
C0851330	E930.2
C2349270	204.22
C0085179	710.5
C0375229	344.42
C0159336	802.31
C0157466	669.40
C0154984	366.21
C0152543	010.85
C0154153	242.81
C1439344	996.90
C2363280	744.43
C0376141	V49.64
C0161290	945.31
C1812612	010.00
C1955715	200.66
C0869528	711.60
C0158939	770.5
C0154234	264.3
C0273419	896.3
C0160378	863.83
C0152591	011.55
C0235093	596.53
C0159147	800.06
C2921352	V91.10
C0154606	312.13
C0156033	533.51
C0160711	902.23
C0155626	410.9
C0158809	760.72
C0018013	128.1
C0261267	E834.1
C0161624	974.3
C0263710	712.93
C0339782	386.42
C0022782	607.0
C0161233	944.31
C0161240	944.38
C0159809	819.1
C1176355	718.76
C0161004	930.2
C0277120	126.3
C0261973	E953.1
C0159269	801.41
C0261193	E825.3
C0157517	671.42
C2349328	209.25
C0027529	126.1
C0159462	804.22
C0158956	772.4
C1955724	200.76
C2712423	E009.3
C0154145	242.21
C0156957	652.80
C0158562	743.48
C0273483	951.9
C2349354	209.64
C1456289	292.83
C0521590	524.52
C0262003	E962.0
C0159607	806.61
C1442831	716
C0017612	365.1
C0155390	380.01
C0031351	077.2
C1456434	296
C0161385	948.93
C0152592	011.56
C2921302	V25.1
C0154462	302.51
C0152457	371.14
C0160242	852.24
C0156457	634.81
C0156556	637.30
C0261438	E860.1
C0157621	675.83
C0261416	E855.2
C0161502	961.5
C0158589	744.09
C1561683	V59.73
C0495289	671.24
C0161086	941.48
C0263837	719.13
C0153730	201.03
C0153833	202.48
C0152488	003.21
C0152491	003.24
C0161078	941.40
C2349338	209.42
C0409232	716.61
C0160286	853.12
C0375760	E967.6
C0160545	874.12
C0158651	749.11
C0158877	764.25
C0157329	664.40
C0261387	E850.5
C0160414	865.10
C1955799	525.72
C0261256	E833.0
C0261634	E892
C0160706	902.11
C0153731	201.04
C0012561	123.4
C0161517	962.9
C0410326	730.71
C0159405	803.60
C0161059	941.23
C1812627	674.04
C0159168	800.30
C0375779	V09.2
C0432547	202.51
C0155853	478.71
C0160686	900.81
C0261170	E823.2
C0392663	125.0
C0159423	803.80
C0161314	945.59
C0161307	945.50
C0686619	196
C0161351	948.53
C0161646	976.6
C0153291	122.2
C0156989	653.60
C0156115	551.00
C0375781	V09.4
C0159195	800.60
C0949126	464.51
C0261968	E952.1
C0161726	989.0
C0161337	948.30
C0859859	995.66
C0157044	654.64
C0154507	304.82
C0276682	771.7
C0261573	E876.4
C0157460	669.24
C2231358	312.23
C0161269	945.09
C0156814	647.62
C1719573	649.22
C0521829	088.9
C0153807	202.16
C0158986	775.6
C1176360	823.41
C2712459	E018.2
C2745960	375.55
C0154360	295.41
C1955685	200.34
C0837418	711.39
C0034076	518.5
C0159106	794.14
C0152497	005.4
C0595983	379.57
C0152781	015.92
C0157347	665.01
C0158829	762.1
C0375669	925.1
C0161061	941.25
C0014498	078.82
C0030424	121.2
C0161813	996.99
C0236662	291.82
C0041336	011.40
C0159982	836.69
C1456288	292.82
C0159371	803.22
C1561615	525.42
C0261372	E849.1
C0269995	676.60
C0161195	943.52
C0152850	017.02
C0496932	236.90
C0339950	130.4
C0260985	E802.1
C0159964	835.02
C0159366	803.16
C0153810	202.21
C0261802	E933.9
C0686595	206.91
C0031190	747.83
C0157462	669.30
C0869502	E933.4
C0159769	814.14
C2910671	V64.02
C0338439	013.40
C0261119	E818.5
C0152568	011.22
C0260957	V81.3
C0161518	963.9
C0154796	360.55
C0159397	803.51
C0152561	011.12
C0261026	E810.0
C3161139	999.34
C0157554	673.21
C0270395	295.15
C0160321	861.03
C2921130	786.31
C0159342	802.37
C0156571	637.62
C1456216	524.76
C0158186	719.39
C0271510	388.44
C0343398	007.5
C0152729	014.85
C0269441	635.80
C0156550	637.11
C0161735	991.0
C0029581	478.1
C0155153	372.33
C0160028	839.21
C0495184	671.93
C0161418	952.02
C0261628	E891.0
C0156558	637.31
C0157573	674.01
C0160833	911.3
C0261465	E863.4
C0261152	E821.6
C0160104	846.8
C0161536	964.8
C0476556	V05.2
C0374976	017.40
C0161603	972.3
C0949150	997.71
C1955735	202.77
C0346867	183.5
C0152211	378.21
C0159955	833.19
C0153736	201.11
C0157583	674.22
C0156490	635.62
C0158744	755.24
C0011881	250.4
C0155483	385.19
C0153204	098.33
C0152722	014.05
C0477810	639.9
C0160765	904.51
C1955703	200.53
C0157216	660.40
C0375512	738.12
C0041473	080
C1561826	278.0
C1561808	770.86
C0161574	968.6
C0260622	V33.2
C0153892	205.31
C0375572	789.49
C0155829	474.1
C0432545	202.38
C0158989	775.9
C2349445	346.23
C1456148	521.11
C1456150	521.13
C0154794	360.53
C0160730	902.51
C0156800	647.40
C0747820	647.43
C0011871	250.7
C0155276	376.43
C0153135	090.49
C0158543	743.03
C0411063	767.4
C0339394	363.04
C1313860	V61.6
C0152072	084.3
C0159686	812.11
C0261392	E851
C0161405	951.1
C0261309	E838.3
C0235815	771.82
C0375589	801.19
C1455989	V72.4
C0158653	749.13
C0154354	295.31
C0160597	880.20
C0261726	E922.0
C0159197	800.62
C0261638	E893.2
C0153858	202.9
C0154440	297.0
C0152567	011.21
C2712399	E003.3
C0260814	V63.9
C0153675	197
C0409556	711.51
C0160263	852.49
C0034100	522.2
C0261942	E949.0
C0156125	551.8
C0161345	948.43
C0159174	800.36
C0261184	E824.5
C0155833	474.2
C0262067	E985.0
C1719661	958.99
C0156044	534.01
C0260351	V02.0
C0490037	E968.6
C0338749	304.51
C0161062	941.26
C0159844	821.30
C0435845	821.33
C2712410	E006.6
C1719541	608.21
C1561801	770.17
C0160977	927.10
C0029456	733.0
C0261221	E829.0
C0455990	773.3
C0261892	E943.8
C0418626	E873.5
C0153048	055.0
C0153051	055.79
C0153069	064
C0878721	V21.35
C0157206	660.13
C0153715	200.24
C0159475	804.36
C0161666	978.8
C0160714	902.26
C0152735	015.05
C0695225	851.89
C2712449	E015.2
C0262025	E968.0
C1719521	526.61
C2712488	E991.7
C0154367	295.53
C0700112	V10.48
C0432333	757.2
C0157840	711.87
C0153813	202.24
C0878688	082.49
C0161063	941.27
C0157486	669.92
C0029527	023.8
C0302362	023.0
C0157421	668.11
C0157448	669.03
C0154880	363.11
C0262010	E965.0
C0160326	861.13
C0153098	072.8
C0261196	E825.6
C0152612	011.85
C0271220	369.04
C0158500	737.21
C0343372	001.1
C0155498	386.03
C0263812	718.29
C0153118	082.8
C0276804	130.3
C0157235	660.90
C1719492	523.11
C0161701	984.8
C1719542	608.22
C0456089	768.6
C0266021	750.8
C0154551	306.3
C0417080	E896
C0851324	E936.2
C0338739	304.62
C0037354	050.9
C0260650	V39.01
C0751098	062.9
C0155969	531.01
C0155987	531.61
C0417614	E909.0
C0153290	122.1
C0435524	810.13
C0156745	646.40
C0156749	646.44
C0155504	386.31
C0158295	724.71
C0157247	661.23
C0153392	147
C0434714	838.13
C0160004	838.14
C0837884	712.83
C0261445	E861.0
C0025292	320.0
C0409870	712.22
C0336967	E004.4
C0273286	873.72
C0153156	092.0
C0155317	377.71
C0029713	765.1
C0152673	013.25
C1561851	327.09
C0261709	E919.6
C1135189	365.83
C0160429	866.12
C0036472	081.2
C0261440	E860.3
C0160180	851.56
C0160103	846.3
C0160972	927.01
C0152937	020.3
C0261363	E844.9
C2349375	249.31
C0156709	643.91
C0153208	098.37
C0153192	098.12
C0154881	363.12
C0154600	312.01
C0160114	848.2
C0037358	050.2
C0261503	E868.9
C0159246	801.15
C0160763	904.50
C0261947	E949.5
C0160333	861.31
C0159675	811.12
C0159152	800.12
C2349356	209.66
C1328252	085.5
C0160738	902.81
C0157424	668.14
C0261656	E902.8
C0261120	E818.6
C0348090	V69.3
C0157026	654.34
C0157230	660.73
C0392586	369.76
C0155559	392.0
C0375754	E955.9
C0157998	716.31
C0261117	E818.3
C0161622	974.1
C0159292	801.66
C0153775	201.68
C0154384	295.85
C0149931	346.9
C0160861	913.9
C0155115	371.31
C0432542	202.35
C1456149	521.12
C0156917	651.8
C0341029	524.05
C0159466	804.26
C0868762	929.0
C0160404	864.19
C0269524	636.30
C0260833	V67.0
C0159598	806.35
C0155142	372.01
C0160640	887.6
C0152505	006.8
