	SPOKE	EHR
25349	DB00397	230820
25350	DB00397	235674
25351	DB00397	243708
25352	DB00397	243709
25353	DB00397	243706
25354	DB00397	243707
25355	DB00397	243704
25356	DB00397	243705
25357	DB00397	243702
25358	DB00397	243703
25359	DB00397	243700
25360	DB00397	243701
25361	DB00397	242259
25362	DB00397	242258
25363	DB00397	242253
25364	DB00397	242252
25365	DB00397	242251
25366	DB00397	242250
25367	DB00397	242257
25368	DB00397	242256
25369	DB00397	242255
25370	DB00397	242254
25371	DB00397	260393
25372	DB00397	260398
25373	DB00397	260399
25374	DB00397	27339
25375	DB00397	14592
25376	DB00397	229114
25377	DB00397	236287
25378	DB00397	243001
25379	DB00397	243003
25380	DB00397	243002
25381	DB00397	243005
25382	DB00397	243004
25383	DB00397	243007
25384	DB00397	243006
25385	DB00397	243009
25386	DB00397	243008
25387	DB00397	20659
25388	DB00397	241878
25389	DB00397	241879
25390	DB00397	229401
25391	DB00397	2661
25392	DB00397	228948
25393	DB00397	232725
25394	DB00397	242888
25395	DB00397	242889
25396	DB00397	242882
25397	DB00397	242883
25398	DB00397	242880
25399	DB00397	242881
25400	DB00397	242886
25401	DB00397	242884
25402	DB00397	242885
25403	DB00397	234760
25404	DB00397	19973
25405	DB00397	242476
25406	DB00397	29766
25407	DB00397	1176
25408	DB00397	1175
25409	DB00397	1174
25410	DB00397	1172
25411	DB00397	1171
25412	DB00397	1170
25413	DB00397	1179
25414	DB00397	12835
25415	DB00397	12834
25416	DB00397	229525
25417	DB00397	14180
25418	DB00397	232026
25419	DB00397	233379
25420	DB00397	13670
25421	DB00397	236043
25422	DB00397	236047
25423	DB00397	228909
25424	DB00397	253828
25425	DB00397	253829
25426	DB00397	14663
25427	DB00397	15139
25428	DB00397	108315
25429	DB00397	6253
25430	DB00397	6252
25431	DB00397	238319
25432	DB00397	17141
25433	DB00397	235775
25434	DB00397	15813
25435	DB00397	15817
25436	DB00397	239358
25437	DB00397	12981
25438	DB00397	243819
25439	DB00397	243812
25440	DB00397	243813
25441	DB00397	243811
25442	DB00397	243816
25443	DB00397	243817
25444	DB00397	243814
25445	DB00397	243815
25446	DB00397	244085
25447	DB00397	19184
25448	DB00397	106559
25449	DB00397	19185
25450	DB00397	230117
25451	DB00397	243139
25452	DB00397	243138
25453	DB00397	243135
25454	DB00397	243134
25455	DB00397	243137
25456	DB00397	243136
25457	DB00397	243131
25458	DB00397	243130
25459	DB00397	243133
25460	DB00397	243132
25461	DB00397	255410
25462	DB00397	24843
25463	DB00397	102285
25464	DB00397	102289
25465	DB00397	102288
25466	DB00397	14387
25467	DB00397	28976
25468	DB00397	235148
25469	DB00397	235147
25470	DB00397	26695
25471	DB00397	24209
25472	DB00397	28562
25473	DB00397	23610
25474	DB00397	4829
25475	DB00397	228329
25476	DB00397	228327
25477	DB00397	242981
25478	DB00397	237294
25479	DB00397	102411
25480	DB00397	21390
25481	DB00397	255353
25482	DB00397	228876
25483	DB00397	242921
25484	DB00397	242923
25485	DB00397	242922
25486	DB00397	242925
25487	DB00397	242924
25488	DB00397	234680
25489	DB00397	234024
25490	DB00397	233713
25491	DB00397	232522
25492	DB00397	232526
25493	DB00397	7005
25494	DB00397	7006
25495	DB00397	243382
25496	DB00397	243383
25497	DB00397	243380
25498	DB00397	243381
25499	DB00397	243386
25500	DB00397	243387
25501	DB00397	243384
25502	DB00397	243385
25503	DB00397	243388
25504	DB00397	243389
25505	DB00397	8430
25506	DB00397	20745
25507	DB00397	280
25508	DB00397	24077
25509	DB00397	234274
25510	DB00397	246198
25511	DB00397	246199
25512	DB00397	229379
25513	DB00397	230605
25514	DB00397	103537
25515	DB00397	28797
25516	DB00397	23887
25517	DB00397	1180
25518	DB00397	228399
25519	DB00397	11831
25520	DB00397	103889
25521	DB00397	103886
25522	DB00397	233829
25523	DB00397	236372
25524	DB00397	242408
25525	DB00397	242409
25526	DB00397	242406
25527	DB00397	242407
25528	DB00397	242404
25529	DB00397	242405
25530	DB00397	242402
25531	DB00397	242403
25532	DB00397	242400
25533	DB00397	242401
25534	DB00397	5850
25535	DB00397	29369
25536	DB00397	22490
25537	DB00397	3524
25538	DB00397	3525
25539	DB00397	228216
25540	DB00397	17632
25541	DB00397	14410
25542	DB00397	235365
25543	DB00397	237185
25544	DB00397	242301
25545	DB00397	242300
25546	DB00397	242303
25547	DB00397	242302
25548	DB00397	242305
25549	DB00397	242304
25550	DB00397	242307
25551	DB00397	242306
25552	DB00397	242309
25553	DB00397	242308
25554	DB00397	242858
25555	DB00397	242851
25556	DB00397	242850
25557	DB00397	242853
25558	DB00397	236245
25559	DB00397	2771
25560	DB00397	236597
25561	DB00397	14765
25562	DB00397	14760
25563	DB00397	13683
25564	DB00397	237345
25565	DB00397	243498
25566	DB00397	243499
25567	DB00397	243496
25568	DB00397	243497
25569	DB00397	243494
25570	DB00397	243495
25571	DB00397	243492
25572	DB00397	243493
25573	DB00397	243490
25574	DB00397	243491
25575	DB00397	103474
25576	DB00397	230575
25577	DB00397	257374
25578	DB00397	244035
25579	DB00397	244034
25580	DB00397	244037
25581	DB00397	244036
25582	DB00397	244031
25583	DB00397	244033
25584	DB00397	244032
25585	DB00397	244039
25586	DB00397	244038
25587	DB00397	15050
25588	DB00397	26690
25589	DB00397	14116
25590	DB00397	232442
25591	DB00397	102606
25592	DB00397	15643
25593	DB00397	230430
25594	DB00397	242478
25595	DB00397	281
25596	DB00397	242473
25597	DB00397	242472
25598	DB00397	242471
25599	DB00397	242470
25600	DB00397	260271
25601	DB00397	260270
25602	DB00397	260273
25603	DB00397	260272
25604	DB00397	237615
25605	DB00397	227647
25606	DB00397	18849
25607	DB00397	12790
25608	DB00397	239029
25609	DB00397	243148
25610	DB00397	243149
25611	DB00397	243144
25612	DB00397	243145
25613	DB00397	243146
25614	DB00397	243147
25615	DB00397	243140
25616	DB00397	243141
25617	DB00397	243142
25618	DB00397	243143
25619	DB00397	14487
25620	DB00397	2481
25621	DB00397	233984
25622	DB00397	15482
25623	DB00397	15484
25624	DB00397	28939
25625	DB00397	237794
25626	DB00397	255406
25627	DB00397	255407
25628	DB00397	255404
25629	DB00397	255405
25630	DB00397	255402
25631	DB00397	255403
25632	DB00397	255400
25633	DB00397	255401
25634	DB00397	255408
25635	DB00397	255409
25636	DB00397	20923
25637	DB00397	103645
25638	DB00397	237228
25639	DB00397	243519
25640	DB00397	243518
25641	DB00397	243513
25642	DB00397	243512
25643	DB00397	243511
25644	DB00397	243510
25645	DB00397	243517
25646	DB00397	243516
25647	DB00397	243515
25648	DB00397	243514
25649	DB00397	260582
25650	DB00397	2970
25651	DB00397	246172
25652	DB00397	21956
25653	DB00397	3723
25654	DB00397	238009
25655	DB00397	238002
25656	DB00397	238001
25657	DB00397	238006
25658	DB00397	229583
25659	DB00397	1889
25660	DB00397	1881
25661	DB00397	235556
25662	DB00397	102737
25663	DB00397	30783
25664	DB00397	12601
25665	DB00397	7272
25666	DB00397	7273
25667	DB00397	261213
25668	DB00397	26621
25669	DB00397	238467
25670	DB00397	103563
25671	DB00397	103567
25672	DB00397	13078
25673	DB00397	231281
25674	DB00397	23240
25675	DB00397	242434
25676	DB00397	259503
25677	DB00397	259502
25678	DB00397	259501
25679	DB00397	259500
25680	DB00397	259504
25681	DB00397	242451
25682	DB00397	242450
25683	DB00397	242453
25684	DB00397	242452
25685	DB00397	242455
25686	DB00397	242454
25687	DB00397	242456
25688	DB00397	242459
25689	DB00397	12262
25690	DB00397	243197
25691	DB00397	243196
25692	DB00397	243193
25693	DB00397	243192
25694	DB00397	243191
25695	DB00397	243190
25696	DB00397	1586
25697	DB00397	233939
25698	DB00397	233935
25699	DB00397	236260
25700	DB00397	261430
25701	DB00397	227886
25702	DB00397	102098
25703	DB00397	242828
25704	DB00397	242829
25705	DB00397	242827
25706	DB00397	238173
25707	DB00397	233472
25708	DB00397	235451
25709	DB00397	236187
25710	DB00397	260402
25711	DB00397	338
25712	DB00397	335
25713	DB00397	334
25714	DB00397	260401
25715	DB00397	260404
25716	DB00397	260405
25717	DB00397	233537
25718	DB00397	233532
25719	DB00397	242982
25720	DB00397	242987
25721	DB00397	242986
25722	DB00397	242985
25723	DB00397	242989
25724	DB00397	242988
25725	DB00397	260403
25726	DB00397	242798
25727	DB00397	242799
25728	DB00397	242796
25729	DB00397	242797
25730	DB00397	242794
25731	DB00397	242795
25732	DB00397	242792
25733	DB00397	242793
25734	DB00397	242790
25735	DB00397	242791
25736	DB00397	234398
25737	DB00397	231275
25738	DB00397	229946
25739	DB00397	255342
25740	DB00397	234985
25741	DB00397	244044
25742	DB00397	244045
25743	DB00397	244046
25744	DB00397	244047
25745	DB00397	244040
25746	DB00397	244041
25747	DB00397	244043
25748	DB00397	244048
25749	DB00397	244049
25750	DB00397	243324
25751	DB00397	243325
25752	DB00397	243326
25753	DB00397	243327
25754	DB00397	243320
25755	DB00397	243321
25756	DB00397	243322
25757	DB00397	243323
25758	DB00397	243328
25759	DB00397	15335
25760	DB00397	15614
25761	DB00397	233746
25762	DB00397	234216
25763	DB00397	246179
25764	DB00397	246173
25765	DB00397	246170
25766	DB00397	246171
25767	DB00397	246176
25768	DB00397	246174
25769	DB00397	246175
25770	DB00397	238235
25771	DB00397	259472
25772	DB00397	259479
25773	DB00397	259478
25774	DB00397	13892
25775	DB00397	229345
25776	DB00397	235312
25777	DB00397	14044
25778	DB00397	18216
25779	DB00397	6076
25780	DB00397	6078
25781	DB00397	236318
25782	DB00397	242248
25783	DB00397	242249
25784	DB00397	242244
25785	DB00397	242245
25786	DB00397	242246
25787	DB00397	242247
25788	DB00397	242242
25789	DB00397	242243
25790	DB00397	16098
25791	DB00397	14584
25792	DB00397	236290
25793	DB00397	243012
25794	DB00397	243013
25795	DB00397	243010
25796	DB00397	243011
25797	DB00397	243016
25798	DB00397	243017
25799	DB00397	243014
25800	DB00397	243015
25801	DB00397	243018
25802	DB00397	243019
25803	DB00397	2487
25804	DB00397	2178
25805	DB00397	234125
25806	DB00397	229557
25807	DB00397	229556
25808	DB00397	228683
25809	DB00397	234082
25810	DB00397	234089
25811	DB00397	6785
25812	DB00397	6786
25813	DB00397	23238
25814	DB00397	550
25815	DB00397	6248
25816	DB00397	17977
25817	DB00397	238302
25818	DB00397	15442
25819	DB00397	6593
25820	DB00397	4
25821	DB00397	238499
25822	DB00397	238492
25823	DB00397	229391
25824	DB00397	229394
25825	DB00397	230496
25826	DB00397	238801
25827	DB00397	261160
25828	DB00397	20646
25829	DB00397	11780
25830	DB00397	230965
25831	DB00397	12785
25832	DB00397	103211
25833	DB00397	16635
25834	DB00397	243128
25835	DB00397	243129
25836	DB00397	243126
25837	DB00397	243124
25838	DB00397	243125
25839	DB00397	243122
25840	DB00397	243123
25841	DB00397	243121
25842	DB00397	242299
25843	DB00397	242298
25844	DB00397	242297
25845	DB00397	242296
25846	DB00397	242295
25847	DB00397	242294
25848	DB00397	242292
25849	DB00397	242291
25850	DB00397	242290
25851	DB00397	227971
25852	DB00397	24878
25853	DB00397	24879
25854	DB00397	102296
25855	DB00397	237165
25856	DB00397	12964
25857	DB00397	8106
25858	DB00397	241887
25859	DB00397	242507
25860	DB00397	242505
25861	DB00397	242504
25862	DB00397	242503
25863	DB00397	242502
25864	DB00397	242501
25865	DB00397	242500
25866	DB00397	242509
25867	DB00397	242508
25868	DB00397	103418
25869	DB00397	2815
25870	DB00397	2817
25871	DB00397	2816
25872	DB00397	23629
25873	DB00397	16341
25874	DB00397	234175
25875	DB00397	253813
25876	DB00397	253811
25877	DB00397	253810
25878	DB00397	102832
25879	DB00397	230270
25880	DB00397	230277
25881	DB00397	232697
25882	DB00397	242931
25883	DB00397	242937
25884	DB00397	234698
25885	DB00397	11011
25886	DB00397	17886
25887	DB00397	1829
25888	DB00397	1825
25889	DB00397	1824
25890	DB00397	1823
25891	DB00397	1822
25892	DB00397	2411
25893	DB00397	229485
25894	DB00397	228750
25895	DB00397	228754
25896	DB00397	102006
25897	DB00397	242846
25898	DB00397	231164
25899	DB00397	230619
25900	DB00397	103503
25901	DB00397	23890
25902	DB00397	8773
25903	DB00397	231083
25904	DB00397	16045
25905	DB00397	11776
25906	DB00397	22489
25907	DB00397	232261
25908	DB00397	13284
25909	DB00397	238945
25910	DB00397	242312
25911	DB00397	242313
25912	DB00397	242310
25913	DB00397	242311
25914	DB00397	242316
25915	DB00397	242314
25916	DB00397	242315
25917	DB00397	102558
25918	DB00397	102554
25919	DB00397	255344
25920	DB00397	232763
25921	DB00397	242848
25922	DB00397	242849
25923	DB00397	242847
25924	DB00397	242844
25925	DB00397	242845
25926	DB00397	242842
25927	DB00397	242843
25928	DB00397	242840
25929	DB00397	242841
25930	DB00397	23952
25931	DB00397	20294
25932	DB00397	233334
25933	DB00397	254577
25934	DB00397	21446
25935	DB00397	229020
25936	DB00397	102799
25937	DB00397	15179
25938	DB00397	103463
25939	DB00397	234280
25940	DB00397	230565
25941	DB00397	228089
25942	DB00397	236766
25943	DB00397	260995
25944	DB00397	235976
25945	DB00397	235977
25946	DB00397	227752
25947	DB00397	14105
25948	DB00397	228098
25949	DB00397	17479
25950	DB00397	17475
25951	DB00397	1648
25952	DB00397	242180
25953	DB00397	259499
25954	DB00397	259498
25955	DB00397	259491
25956	DB00397	259490
25957	DB00397	259493
25958	DB00397	259492
25959	DB00397	259495
25960	DB00397	259494
25961	DB00397	259497
25962	DB00397	259496
25963	DB00397	24186
25964	DB00397	260266
25965	DB00397	260267
25966	DB00397	260264
25967	DB00397	260265
25968	DB00397	260262
25969	DB00397	260263
25970	DB00397	260260
25971	DB00397	260261
25972	DB00397	260268
25973	DB00397	260269
25974	DB00397	26764
25975	DB00397	26766
25976	DB00397	475
25977	DB00397	28758
25978	DB00397	243507
25979	DB00397	11972
25980	DB00397	243659
25981	DB00397	15904
25982	DB00397	15905
25983	DB00397	9618
25984	DB00397	102463
25985	DB00397	259483
25986	DB00397	259485
25987	DB00397	234400
25988	DB00397	228462
25989	DB00397	236821
25990	DB00397	238683
25991	DB00397	13254
25992	DB00397	102466
25993	DB00397	6642
25994	DB00397	232152
25995	DB00397	243508
25996	DB00397	243509
25997	DB00397	243504
25998	DB00397	243505
25999	DB00397	243506
26000	DB00397	243500
26001	DB00397	243501
26002	DB00397	243502
26003	DB00397	243503
26004	DB00397	8276
26005	DB00397	8275
26006	DB00397	8271
26007	DB00397	260592
26008	DB00397	23598
26009	DB00397	14797
26010	DB00397	5375
26011	DB00397	5377
26012	DB00397	5376
26013	DB00397	9303
26014	DB00397	1890
26015	DB00397	228978
26016	DB00397	231686
26017	DB00397	234924
26018	DB00397	12617
26019	DB00397	13560
26020	DB00397	238471
26021	DB00397	242457
26022	DB00397	242458
26023	DB00397	27604
26024	DB00397	1074
26025	DB00397	13659
26026	DB00397	3039
26027	DB00397	242442
26028	DB00397	242440
26029	DB00397	242441
26030	DB00397	242446
26031	DB00397	242447
26032	DB00397	242444
26033	DB00397	242445
26034	DB00397	242448
26035	DB00397	242449
26036	DB00397	17344
26037	DB00397	17343
26038	DB00397	12271
26039	DB00397	12273
26040	DB00397	243185
26041	DB00397	243186
26042	DB00397	243187
26043	DB00397	243188
26044	DB00397	243189
26045	DB00397	12263
26046	DB00397	243199
26047	DB00397	243198
26048	DB00397	243195
26049	DB00397	243194
26050	DB00397	242788
26051	DB00397	228258
26052	DB00397	233942
26053	DB00397	236893
26054	DB00397	260386
26055	DB00397	9550
26056	DB00397	230315
26057	DB00397	229003
26058	DB00397	233469
26059	DB00397	228350
26060	DB00397	308
26061	DB00397	16451
26062	DB00397	36
26063	DB00397	242994
26064	DB00397	242995
26065	DB00397	242996
26066	DB00397	242997
26067	DB00397	242990
26068	DB00397	242991
26069	DB00397	242992
26070	DB00397	242993
26071	DB00397	242998
26072	DB00397	242999
26073	DB00397	254503
26074	DB00397	237380
26075	DB00397	242763
26076	DB00397	242762
26077	DB00397	242761
26078	DB00397	242760
26079	DB00397	242767
26080	DB00397	242766
26081	DB00397	242765
26082	DB00397	242764
26083	DB00397	242769
26084	DB00397	242768
26085	DB00397	2479
26086	DB00397	2478
26087	DB00397	231845
26088	DB00397	231847
26089	DB00397	231849
26090	DB00397	238502
26091	DB00397	244078
26092	DB00397	244071
26093	DB00397	244070
26094	DB00397	244073
26095	DB00397	244075
26096	DB00397	244074
26097	DB00397	244077
26098	DB00397	244076
26099	DB00397	235828
26100	DB00397	236732
26101	DB00397	1969
26102	DB00397	243319
26103	DB00397	243311
26104	DB00397	243310
26105	DB00397	243313
26106	DB00397	243312
26107	DB00397	243315
26108	DB00397	243317
26109	DB00397	233755
26110	DB00397	259468
26111	DB00397	259469
26112	DB00397	259465
26113	DB00397	259466
26114	DB00397	259467
26115	DB00397	260400
26116	DB00397	23837
26117	DB00397	260406
26118	DB00397	260407
26119	DB00397	244058
26120	DB00397	242874
26121	DB00397	255346
26122	DB00397	233099
26123	DB00397	229812
26124	DB00397	103813
26125	DB00397	242271
26126	DB00397	242270
26127	DB00397	242273
26128	DB00397	242272
26129	DB00397	242275
26130	DB00397	242274
26131	DB00397	242277
26132	DB00397	242276
26133	DB00397	242279
26134	DB00397	242278
26135	DB00397	242494
26136	DB00397	242496
26137	DB00397	242490
26138	DB00397	242493
26139	DB00397	242492
26140	DB00397	242499
26141	DB00397	242498
26142	DB00397	8092
26143	DB00397	230821
26144	DB00397	239181
26145	DB00397	17684
26146	DB00397	232394
26147	DB00397	106764
26148	DB00397	228578
26149	DB00397	242479
26150	DB00397	234097
26151	DB00397	242477
26152	DB00397	242474
26153	DB00397	236028
26154	DB00397	236027
26155	DB00397	243405
26156	DB00397	243404
26157	DB00397	243407
26158	DB00397	243406
26159	DB00397	243401
26160	DB00397	243400
26161	DB00397	243403
26162	DB00397	243402
26163	DB00397	243409
26164	DB00397	243408
26165	DB00397	242826
26166	DB00397	6237
26167	DB00397	231187
26168	DB00397	12447
26169	DB00397	255348
26170	DB00397	227734
26171	DB00397	242891
26172	DB00397	242890
26173	DB00397	242897
26174	DB00397	246160
26175	DB00397	246162
26176	DB00397	246164
26177	DB00397	239377
26178	DB00397	243298
26179	DB00397	243299
26180	DB00397	243294
26181	DB00397	243295
26182	DB00397	243296
26183	DB00397	243297
26184	DB00397	243292
26185	DB00397	243293
26186	DB00397	22151
26187	DB00397	242920
26188	DB00397	242929
26189	DB00397	237517
26190	DB00397	13177
26191	DB00397	242280
26192	DB00397	242281
26193	DB00397	242282
26194	DB00397	242283
26195	DB00397	242284
26196	DB00397	242285
26197	DB00397	242286
26198	DB00397	242287
26199	DB00397	242288
26200	DB00397	242289
26201	DB00397	227965
26202	DB00397	233119
26203	DB00397	229757
26204	DB00397	25908
26205	DB00397	237179
26206	DB00397	243649
26207	DB00397	243648
26208	DB00397	243643
26209	DB00397	243642
26210	DB00397	243641
26211	DB00397	243640
26212	DB00397	243646
26213	DB00397	243645
26214	DB00397	243644
26215	DB00397	242518
26216	DB00397	242519
26217	DB00397	242510
26218	DB00397	242511
26219	DB00397	242514
26220	DB00397	6929
26221	DB00397	28954
26222	DB00397	259476
26223	DB00397	23631
26224	DB00397	1193
26225	DB00397	1192
26226	DB00397	1194
26227	DB00397	379
26228	DB00397	378
26229	DB00397	227539
26230	DB00397	254064
26231	DB00397	242940
26232	DB00397	13462
26233	DB00397	13464
26234	DB00397	252959
26235	DB00397	11003
26236	DB00397	11001
26237	DB00397	11007
26238	DB00397	11006
26239	DB00397	11009
26240	DB00397	11008
26241	DB00397	2409
26242	DB00397	102191
26243	DB00397	228725
26244	DB00397	244080
26245	DB00397	244081
26246	DB00397	231653
26247	DB00397	244083
26248	DB00397	244084
26249	DB00397	244086
26250	DB00397	244087
26251	DB00397	236780
26252	DB00397	236784
26253	DB00397	230286
26254	DB00397	237433
