CUI	CODE
C2882713	I70.233
C2838649	S34.113A
C2367455	C94.22
C2830305	B74.4
C0024759	B74.4
C2830306	B74.4
C2830307	B74.4
C2903604	O22.12
C2905967	Y00.XXXD
C2842241	S43.035S
C2866450	S90.922D
C2866449	S90.922A
C2908778	O36.92X1
C2881710	H68.001
C2851701	S62.346S
C0348807	J41.8
C2857570	S72.21XG
C0838397	M42.05
C2855289	S66.312A
C2855264	S66.306D
C2855256	S66.304D
C2855248	S66.302D
C2881720	H68.102
C2042050	H00.035
C2834005	S14.144A
C2864666	S85.001S
C2854174	S63.512A
C2852782	S63.032A
C2852708	S63.002D
C2862205	S82.242A
C2843248	S46.992A
C2896276	M71.329
C0025303	A39.9
C2908497	O36.20X0
C2908104	O31.8X31
C2909039	O43.023
C2908523	O36.23X2
C2908559	O36.5131
C2909209	O64.0XX2
C2908159	O32.6XX2
C2866067	S90.01XS
C2839653	S37.22XA
C2875713	H04.111
C2895868	M65.132
C2882550	I69.259
C2887501	J95.71
C2846704	S52.562D
C2871952	T23.171A
C2901252	M84.551K
C2856139	S70.00XD
C2831612	S02.91XK
C2867931	S92.315D
C2850578	S62.026A
C2886757	T79.A12D
C2886754	T79.A11D
C2891336	T87.52
C2891335	T87.51
C2859405	S75.022A
C2859431	S75.102A
C2852150	S62.607B
C0495523	Q27.1
C2848163	S56.428A
C2911389	Z89.202
C2883085	I82.221
C2900975	M84.445A
C2905633	X39.8XXA
C0042266	F52.5
C2874971	F52.5
C2855902	S68.119S
C2856006	S68.611D
C2878252	T42.8X2A
C2884383	T54.2X2D
C2877688	T40.5X2D
C2895805	M63.80
C0013903	Q77.6
C2853220	S63.240A
C2876814	T37.1X1A
C2868903	S93.439D
C2849005	S60.121A
C2843847	S51.012S
C0478662	R46.4
C2842652	S44.32XD
C2852924	S63.096D
C2165522	H53.011
C2901864	M86.372
C2868768	S93.302A
C2868794	S93.312D
C3264160	H40.022
C2868341	S92.504D
C2892486	V24.4XXA
C2867955	S92.322B
C2868004	S92.332B
C2895351	M49.80
C2902338	M89.471
C2902339	M89.472
C1456235	K94.33
C1456234	K94.33
C0477958	P76.9
C2865221	S86.311S
C2842290	S43.112A
C0348510	H02.79
C2841360	S42.344A
C2841350	S42.342S
C2880020	T48.3X1A
C2836207	S26.10XD
C2836206	S26.10XA
C2864354	S83.202D
C2886306	T70.3XXA
C2909716	O99.825
C2890213	T83.020A
C2862052	S82.225D
C2869752	S97.82XS
C2849871	S61.217D
C0840249	M94.29
C2896932	V47.62XD
C2835180	S22.008S
C2835364	S22.059D
C2863560	S82.832C
C2863924	S82.872F
C2862580	S82.302S
C2863976	S82.875G
C2862570	S82.302F
C2863563	S82.832F
C2849018	S60.131A
C2882029	H95.132
C2887801	K51.214
C0266711	Q89.4
C0266704	Q89.4
C0266692	Q89.4
C0041428	Q89.4
C0266674	Q89.4
C2907934	O30.021
C2907935	O30.022
C2849938	S61.233A
C0155927	K03.0
C0266859	K03.0
C0266860	K03.0
C2893350	A52.13
C0338398	A50.41
C2833189	S12.041A
C2853315	S63.263A
C2863412	S82.62XC
C2839479	S36.62XA
C2836546	S29.9XXD
C2839159	S36.201A
C2839349	S36.500A
C2880275	H16.292
C2854084	C90.31
C2977433	O30.199
C0266010	Q83.1
C2875168	G43.609
C2908542	O36.5110
C2910431	Y92.833
C0158719	Q68.3
C2877451	T39.315D
C2862636	S82.391S
C2863708	S82.851P
C2904393	W32.0XXS
C2832724	S08.0XXD
C2834094	S15.002A
C2834296	S15.322A
C2902060	M87.251
C2911003	Z62.6
C2908274	O34.92
C2904172	W23.0XXS
C2852205	S62.613S
C0477321	D77
C2844842	S52.222D
C2836435	S27.819D
C2872830	T24.291A
C2874013	E09.69
C2861552	S82.142B
C2864103	S82.92XQ
C2864091	S82.92XB
C2851988	S62.509B
C2977184	V00.838D
C2836809	S31.001S
C2842088	C50.121
C2857615	S72.24XA
C2857632	S72.25XA
C1112318	P96.83
C2871348	T22.359A
C2871113	T22.059A
C2862041	S82.224K
C2904476	W34.011A
C2887338	I97.410
C2876790	T37.0X1A
C2879692	T47.1X1A
C2900827	M84.376G
C2891005	T85.21XA
C2889486	M06.861
C2889487	M06.862
C1997777	N44.04
C2864335	S83.195A
C2877248	T38.891A
C2875580	H02.231
C0432470	Q97.3
C2869802	S98.129A
C2862683	S82.401M
C2848276	S56.811A
C2886293	T70.0XXS
C0268579	E71.121
C2897620	V64.5XXA
C2855426	S66.412D
C2904629	W49.03XA
C0346216	C63.7
C0346241	C63.7
C0348368	C63.7
C2863546	S82.831F
C2848954	S60.032D
C2836716	S30.863A
C2879088	T45.2X5A
C0018079	A54.02
C2881939	H83.93
C2909903	P05.05
C2887077	A38.0
C0155008	H53.33
C0030528	A01.4
C2880092	A01.4
C2877084	T38.3X5D
C2910021	P37.9
C2831338	S01.551D
C2877699	T40.5X5A
C2842993	S46.101A
C2881131	H44.533
C2902738	M96.662
C2866745	S91.203D
C2860512	S81.009D
C0348700	J68.8
C2860513	S81.009S
C2841026	S42.251P
C2858885	S72.463A
C2859090	S72.90XN
C2858860	S72.461K
C2858987	S72.491N
C2858793	S72.453N
C2839051	S35.8X9A
C2849747	S61.121A
C2852068	S62.524B
C0159104	R94.110
C2898445	V82.1XXA
C0040553	B83.0
C0023049	B83.0
C2893194	V43.02XA
C2900074	V96.9XXA
C2888032	K94.31
C0269143	N82.5
C0269144	N82.5
C0156358	N82.5
C2893275	V43.51XA
C2881312	H50.032
C0221103	H53.34
C2891616	V01.10XA
C2904411	W33.01XA
C2868115	S92.353S
C2894230	M1A.4210
C2893448	M10.229
C2849056	S60.211D
C2879525	T46.5X4A
C2868781	S93.305D
C2840081	S40.259A
C2840153	S40.859A
C2900223	W07.XXXD
C2853446	S63.294A
C2977511	Q72.812
C2876100	T28.7XXA
C0496860	D12.1
C2878260	T42.8X4A
C2878208	T42.6X4A
C2848419	S58.112A
C2855951	S68.412A
C2875567	H02.212
C2867100	S92.025K
C2905262	W94.21XA
C2902687	M94.211
C2882376	I63.341
C2860505	S81.001S
C2905351	X02.1XXA
C2909429	O86.21
C3264001	G40.B11
C2874239	E71.310
C2877909	T41.1X6A
C2874007	E09.630
C2898460	V82.6XXA
C2869990	T15.81XA
C2843645	S50.02XS
C2894921	M25.022
C0495366	P11.4
C0270102	P14.9
C2910872	Z45.31
C2868001	S92.331S
C2867952	S92.321S
C2894210	M1A.3690
C2875879	H05.359
C2859782	S76.301D
C2831417	S02.111D
C2876148	T31.60
C0161354	T31.60
C2876149	T31.61
C2841557	S42.414A
C2841608	S42.424D
C2869773	S98.022D
C2888700	L97.404
C0152212	H50.32
C0554121	K40.01
C2977416	O30.102
C2850647	S62.102G
C2894188	M1A.3310
C2896331	M71.572
C2864194	S83.101D
C2864207	S83.104S
C2894844	M24.461
C2864206	S83.104D
C2896246	M71.071
C2850012	S61.250D
C2893813	M13.171
C2896323	M71.551
C2831310	S01.521A
C2888910	M00.842
C2853988	C84.78
C2853984	C84.74
C2853989	C84.79
C2902010	M87.150
C2873985	E09.42
C2873986	E09.42
C2855101	S66.120A
C2870008	T15.92XS
C2834404	S20.111A
C2859718	S76.192A
C2860710	S82.009S
C2841246	S42.322A
C2834701	S20.91XD
C2841272	S42.325D
C2852553	S62.656D
C2873907	E08.341
C2904084	W21.220A
C2838510	S32.89XD
C2885532	T63.304A
C2833594	S12.601G
C2875834	H05.121
C0476680	Z70.3
C2867243	S92.055A
C2911381	Z89.112
C2831046	S01.111D
C2849520	S60.851A
C2900900	M84.422P
C0263478	L63.2
C0268183	E73.1
C2903954	W18.09XD
C2904003	W18.49XD
C2879085	T45.2X4D
C2849892	S61.222A
C2850361	S61.441S
C2888862	M00.212
C2898721	V86.61XD
C0497556	D14.4
C0347245	D15.9
C2848420	S58.112D
C2868630	S93.102S
C2868632	S93.103A
C2875770	H04.421
C2889231	M05.40
C2884044	T51.3X4A
C2855919	S68.123S
C2855911	S68.121S
C2840228	S41.019A
C2856119	S69.81XS
C0238281	G46.0
C2866328	S90.552S
C2903501	O09.829
C2868143	S92.401B
C2854880	S65.599D
C2854521	S64.495A
C2869749	S97.81XS
C2862032	S82.224A
C2843658	S50.311D
C2894903	M24.839
C2838513	S32.89XS
C2849466	S60.569S
C2867342	S92.112A
C2893826	M13.839
C2881844	H74.03
C2832846	S09.91XD
C2977133	T80.919S
C2879438	T46.2X1S
C2833780	B81.0
C0162576	B81.0
C0839851	M85.039
C2836590	S30.813A
C1260391	E71.43
C2976865	E71.43
C0019004	E71.43
C2976864	E71.43
C2902996	N35.114
C2853388	S63.280A
C2853346	S63.270D
C2836918	S31.120A
C2862208	S82.242D
C2868153	S92.402G
C2977959	S69.90XS
C1328252	B55.2
C2868155	S92.402P
C2868163	S92.403P
C2871291	T22.292D
C2871295	T22.299D
C2871062	T22.012D
C2856426	S71.119A
C0275662	A54.49
C2893391	A54.49
C2893392	A54.49
C0546991	A54.49
C0153218	A54.49
C2849826	S61.206D
C2875440	H01.016
C2840484	S42.024A
C2896067	M67.372
C2900821	M84.375K
C2900799	M84.372G
C0838518	M46.36
C2896230	M71.012
C2901821	M86.212
C2847428	S53.409D
C2894690	M23.362
C2877085	T38.3X5S
C0686988	Z64.4
C2919104	Z64.4
C0476638	Z64.4
C2834850	S21.132A
C2886747	T79.9XXA
C0028860	E72.03
C2908998	O41.92X1
C2909005	O41.93X0
C2855688	S66.902D
C2880443	H20.012
C2874450	F11.282
C2910646	Z20.09
C0266351	Q64.33
C2836893	S31.111A
C2872707	T24.032A
C2889392	M06.021
C0839291	M71.379
C2866967	S91.342A
C0546982	E84.11
C2887963	K80.32
C2851021	S62.183A
C2859127	S72.92XR
C2859124	S72.92XN
C2859118	S72.92XF
C2890864	T84.621D
C2858060	S72.352S
C2857844	S72.332F
C2836438	S27.892A
C2858365	S72.412M
C2910920	Z48.280
C0348114	A24.3
C0348970	A24.1
C1403778	A24.1
C1403781	A24.1
C2836348	S27.431A
C2858071	S72.353K
C2858260	S72.392K
C2858058	S72.352Q
C2858368	S72.412Q
C2835751	S23.9XXS
C2905253	W94.11XA
C2835980	S25.302A
C2896892	V47.11XA
C1719513	K08.531
C0269031	N73.5
C2876806	T37.0X5D
C2903485	O09.623
C2837982	C40.90
C2843466	S49.092D
C2867943	S92.316S
C2866490	S91.002S
C2891328	T87.34
C0477404	G71.8
C2888585	L89.811
C2888584	L89.811
C2888586	L89.811
C2894901	M24.831
C0840151	M89.8X3
C2845929	C72.20
C2832036	S06.2X6A
C2867678	S92.221B
C2867650	S92.213S
C2867683	S92.221S
C2876655	T36.4X5D
C2856931	S72.059B
C2873674	T26.92XA
C2873675	T26.92XD
C0266143	Q39.5
C0266131	Q39.5
C2835240	S22.022A
C2977041	J10.01
C0018975	H53.11
C2859979	S78.019A
C2883043	I75.012
C2892597	V28.3XXA
C2848962	S60.041A
C2848957	S60.039A
C2848963	S60.041D
C2848950	S60.031D
C2834090	S15.001A
C2884718	T57.91XD
C2882435	I66.22
C2842178	S43.012D
C2838229	S32.462A
C2842073	C4A.72
C2888781	L98.422
C2887312	I87.333
C2891330	T87.41
C0836956	C90.21
C2871839	T23.069A
C2881135	H44.602
C2833785	B81.8
C2833784	B81.8
C0029808	B81.8
C2875583	H02.234
C2876054	H15.011
C0477377	G46.8
C3264299	H40.40X3
C2856400	S71.059A
C2901754	M85.822
C2839423	S36.530A
C2836218	S26.19XA
C2879448	T46.2X4A
C2879437	T46.2X1D
C2884478	T56.1X1S
C2909738	O9A.119
C2869867	S98.312S
C2872792	T24.202D
C2853847	C82.59
C2853290	S63.257A
C2893465	M10.271
C2865303	S86.892S
C2867827	S92.251K
C2836864	S31.101D
C2906180	Y28.1XXA
C2902168	M87.877
C2836431	S27.818D
C0260700	Z99.0
C2889344	M05.751
C2894054	M1A.0490
C2841852	S42.471B
C2841854	S42.471G
C2845387	S52.279S
C2839530	S37.002A
C2864123	S83.002S
C2853736	C81.25
C0036330	B65.1
C2853826	C82.39
C2896623	M80.071P
C2890600	T84.115A
C2889650	M08.972
C2889547	M08.072
C2833059	S11.21XD
C0495407	P35.2
C2904141	W22.042A
C2907820	Y92.34
C0266578	Q10.1
C2854338	S63.653A
C2854330	S63.651A
C3263864	T80.219S
C2893827	M13.841
C2893485	M10.349
C2835903	S25.102D
C2889746	T81.718D
C2875542	H02.125
C0155525	H80.10
C2874870	F30.3
C2874871	F30.4
C2882847	I70.462
C2883734	T50.8X2A
C2860733	S82.012D
C2906466	Y35.493A
C2896309	M71.472
C0019101	A98.5
C0242994	A98.5
C0242993	A98.5
C2900468	A98.5
C2900469	A98.5
C0477849	O74.6
C2847535	S54.8X2A
C2859720	S76.192S
C2842665	S44.42XS
C2976818	S89.90XS
C2977917	S43.82XS
C2881185	H44.732
C2894256	M1A.4620
C2861383	S82.124D
C2900553	M80.871S
C2865336	S86.921A
C2841639	S42.432A
C2842692	S44.90XD
C2886192	T65.892A
C2836170	S25.90XS
C2839057	S35.90XS
C2865544	S88.111S
C2895134	M26.30
C2895135	M26.30
C2895137	M26.30
C2895136	M26.30
C2855566	S66.525D
C2868851	S93.334A
C2881856	H74.319
C2883926	T50.B95S
C2854175	S63.512D
C2836963	S31.134A
C2887888	K57.53
C2886882	T81.503A
C2907668	Y92.032
C2889711	T81.597A
C2873995	E09.59
C0854432	T86.31
C2869900	S98.921A
C2839836	S37.892D
C2896332	M71.579
C2839518	S36.93XA
C2836197	S26.022A
C2901258	M84.552G
C2866744	S91.203A
C2864171	S83.092A
C2848223	S56.511A
C2905717	X74.9XXD
C2836189	S26.020D
C2839279	S36.33XD
C2836192	S26.021A
C2836180	S26.00XA
C2837358	S31.805A
C2837115	S31.502A
C2873981	E09.39
C2850552	S62.022S
C2856495	S72.001Q
C2848920	S60.00XS
C0495474	Q05.3
C2830533	R87.3
C2869045	S93.691A
C2888809	M00.041
C2860638	S81.842D
C2840315	S41.122A
C0155889	J67.5
C2885719	T63.484A
C0475539	N02.1
C2902869	N02.1
C2902868	N02.1
C2902867	N02.1
C2893594	M11.252
C0157977	M12.19
C2831528	S02.61XD
C0153091	B26.0
C2870222	T17.898A
C2908799	O40.1XX9
C2831117	S01.22XA
C2868375	S92.512G
C2840397	S42.012D
C2864345	S83.200A
C0153713	C83.72
C2830713	S00.252A
C2850116	S61.315A
C2838984	S35.50XA
C2910320	Q72.91
C2844281	S52.042B
C2853350	S63.271D
C2853393	S63.281D
C2852511	S62.651A
C2900748	M84.359G
C2908365	O36.0112
C2830758	S00.33XD
C2843244	S46.991A
C2833902	S14.116A
C2890691	T84.199D
C2889792	T82.09XS
C2876757	T36.8X5S
C2881247	H47.331
C2850031	S61.255A
C2877317	T38.995A
C2853373	S63.277A
C2977849	S32.502B
C2835501	S22.23XK
C0270985	G72.1
C2890700	T84.213D
C2889750	T81.719D
C2852365	S62.633D
C2853106	S63.213A
C2853114	S63.215A
C2852331	S62.629B
C2895569	M61.132
C2834449	S20.152S
C2834448	S20.152D
C2841153	S42.292G
C2875701	H04.011
C2890606	T84.116S
C2860956	S82.033D
C2886724	T79.1XXA
C2863718	S82.852F
C2862716	S82.409K
C0271413	H61.129
C2832018	S06.2X1S
C2873578	T26.12XA
C0432466	Q96.4
C2861770	S82.152A
C2848846	S59.291D
C2861896	S82.192C
C2902606	M93.231
C0339009	F91.0
C2893483	M10.341
C2901871	M86.421
C2901373	M84.611D
C2876781	T36.95XD
C2848469	S59.001A
C2882797	I70.392
C0272238	D80.7
C2894537	M21.764
C2877341	T39.014A
C2896135	M67.951
C0035951	F98.21
C2874939	F40.228
C2833303	S12.190D
C2881718	H68.023
C2831880	S05.52XA
C2874464	F11.959
C2977859	S32.509K
C2867074	S92.022D
C2867294	S92.065D
C2867292	S92.065A
C2895503	M60.242
C2833672	S13.100S
C2883042	I75.011
C2888815	M00.059
C2888541	L89.604
C2888542	L89.604
C2888540	L89.604
C2902248	M89.159
C2850363	S61.442A
C2850359	S61.441A
C0478093	Q87.5
C2905084	W61.61XS
C2876168	T31.85
C2875805	H04.612
C2876293	T33.521A
C2876297	T33.522A
C2887924	K71.50
C2868695	S93.125S
C2838560	S33.130A
C2851592	S62.333D
C2870761	T21.12XA
C2840928	S42.221P
C2884815	T58.91XS
C2855794	S67.22XA
C0477530	L99
C2836211	S26.11XD
C2891422	V00.128A
C2894646	M23.229
C2847896	S56.125A
C2847880	S56.121A
C2847904	S56.127A
C2842236	S43.034D
C2901590	M84.68XG
C2042059	H00.031
C2870242	T17.918A
C2879981	T48.204A
C0349050	C17.8
C2890670	T84.193A
C2861321	S82.116K
C2862553	S82.301F
C2895275	M48.40XA
C2874555	F13.929
C2873872	E05.31
C2844496	S52.121F
C2853323	S63.265A
C2852463	S62.645D
C2903675	O24.32
C2902653	M93.88
C2861971	S82.209J
C2833732	S13.170A
C2841990	S42.92XK
C2847516	S54.22XD
C2847513	S54.21XS
C2849996	S61.247A
C2889594	M08.469
C2886506	T73.3XXD
C0451697	D82.3
C0549463	D82.3
C0478174	R85.89
C2830524	R85.89
C2882329	I63.00
C2857308	S72.124A
C2885664	T63.443A
C2902961	N26.2
C2833273	S12.131D
C2853786	C82.01
C2851174	S62.233S
C2851088	S62.212D
C2895015	M25.374
C2839515	S36.92XD
C2878921	T44.7X2A
C2888558	L89.614
C2888559	L89.614
C2888557	L89.614
C0004692	A07.0
C1387565	D51.1
C0494218	D51.1
C1306856	D51.1
C2866921	S91.309S
C0265761	Q31.3
C2882678	I69.963
C2841336	S42.341A
C2894807	M24.342
C2855796	S67.22XS
C2875855	H05.259
C2834728	S21.001S
C2902732	M96.631
C2888909	M00.841
C2890717	T84.223D
C2878340	T43.1X5A
C2851948	S62.397D
C2842979	S46.091A
C2842211	S43.024D
C2863767	S82.855D
C2908080	O31.33X1
C2837819	S32.309D
C2835873	S24.9XXA
C2883464	T49.7X4A
C2875836	H05.123
C2894958	M25.162
C2871928	T23.149A
C2831647	S03.9XXA
C2885002	T59.94XA
C2902188	M88.851
C2894063	M1A.0611
C0276366	A93.8
C2900466	A93.8
C0348178	A93.8
C2893506	M10.422
C2856330	S71.001D
C0338399	A51.41
C2860867	S82.024A
C1955811	M27.69
C1955810	M27.69
C2905662	X71.8XXA
C2893717	M12.359
C2890687	T84.197D
C2854029	C85.16
C2861595	C92.42
C2869050	S93.692D
C0342845	E77.0
C2874285	E77.0
C2874286	E77.0
C3264349	H40.62X3
C2878656	T43.691A
C2840732	S42.141S
C2840781	S42.151S
C2909111	O46.009
C2846020	S52.352K
C2844797	S52.209S
C2849972	S61.241A
C2848936	S60.021A
C0348904	A56.00
C2848909	S59.912D
C2902691	M94.221
C2836951	S31.131A
C2837000	S31.149A
C2842356	S43.202A
C2890342	T83.420A
C2857239	S72.116A
C2840875	S42.211B
C2911033	Z67.40
C1456241	G47.429
C2840563	S42.101S
C2903625	O22.92
C2868137	S92.356K
C2867892	S92.309K
C2860704	S82.009K
C2862414	S82.262D
C2859083	S72.90XE
C2859084	S72.90XF
C2908348	O35.8XX4
C2875762	H04.331
C2854731	S65.411A
C2880643	H26.139
C2831204	S01.352A
C2907574	Y70.1
C2891131	T85.610S
C2882718	I70.238
C2882848	I70.463
C2862675	S82.401C
C2890794	T84.490A
C2862681	S82.401J
C2863452	S82.64XJ
C2712673	C4A.0
C0348652	I79.0
C2977913	S43.81XD
C2846432	S52.512K
C2850619	S62.035A
C0481248	Y63.2
C2852982	S63.122D
C0347506	D30.8
C0346283	D30.8
C2885725	T63.511A
C2854372	S63.682A
C2849154	S60.391A
C2858610	S72.435A
C2851249	S62.251B
C2855960	S68.421A
C2887202	I83.201
C2874796	F19.14
C2882180	I25.711
C2894513	M21.531
C2883848	T50.A25A
C2869412	S96.129A
C2902688	M94.212
C2831564	S02.66XS
C2880323	H17.812
C2842683	S44.8X2A
C2885913	T63.891A
C2910256	Q70.03
C2894703	M23.622
C2877651	T40.3X5S
C2884418	T54.93XA
C2866410	S90.862D
C2869918	S99.812D
C2904870	W56.41XS
C2865316	S86.902S
C2904868	W56.41XA
C2904869	W56.41XD
C2865315	S86.902D
C2865312	S86.901S
C2839835	S37.892A
C2842695	S44.91XA
C2842697	S44.91XS
C2831850	S05.30XS
C2875566	H02.211
C2866297	S90.521A
C2832267	S06.351D
C0155019	H53.61
C2853543	S63.402A
C2839068	S36.00XS
C2837827	S32.311D
C0155465	H72.10
C2977590	Y93.E2
C2881529	H60.321
C2861124	S82.091A
C2893297	V43.62XD
C2909902	P05.04
C2856922	S72.052K
C2857488	S72.142K
C2890469	T84.033S
C0473224	M83.4
C2895534	M60.869
C2901046	M84.464A
C2833915	S14.119D
C2854501	S64.490A
C2852336	S62.629S
C2909105	O45.91
C2869996	T15.82XS
C2855451	S66.492A
C2841939	S42.493B
C2862653	S82.392S
C2831354	S01.82XA
C2894607	M23.011
C2846048	S52.354D
C2869896	S98.919D
C2882761	I70.323
C2863938	S82.873C
C0451930	L24.3
C2908611	O36.60X1
C2868765	S93.301D
C0456015	P24.20
C2909994	P24.20
C2831531	S02.61XS
C2881610	H61.313
C2908854	O41.03X9
C2873171	T25.019A
C2877391	T39.1X4D
C2848938	S60.021S
C2837522	S32.020S
C2902166	M87.875
C2850593	S62.031S
C2894699	M23.611
C2864434	S83.251D
C2831561	S02.66XD
C2977719	S02.67XD
C2880024	T48.3X2A
C2880049	T48.4X2A
C2875419	H00.022
C2895654	M61.471
C2855063	S66.111A
C2878597	T43.615A
C2886315	T70.8XXA
C0175683	E72.23
C3264211	H40.1310
C2010403	M67.421
C2908046	O31.23X1
C2908022	O31.20X1
C2908051	O31.23X9
C0342727	E71.111
C2868520	S92.592B
C0276727	B42.1
C2873937	E08.628
C2851985	S62.502S
C2909905	P05.07
C2868751	S93.145D
C2860870	S82.024D
C2882760	I70.322
C2901919	M86.631
C2893883	M14.849
C2881759	H70.201
C2881637	H62.8X2
C2898960	V90.20XA
C2860568	S81.051A
C2841212	S42.309P
C2841660	S42.434P
C2896645	M80.08XS
C2869838	S98.212A
C2853942	C83.87
C0452112	N98.3
C0478081	Q76.9
C2856199	S70.252A
C2890506	T84.050D
C2891395	V00.09XA
C2871847	T23.072A
C2836860	S31.100D
C2839143	S36.128A
C2839188	S36.230A
C2832309	S06.361A
C2887274	I87.012
C2882522	I69.193
C2977143	T80.A10A
C2887060	A32.11
C0152063	A25.1
C0494043	A25.1
C2896927	V47.61XA
C0018854	C88.2
C0242310	C88.2
C0018852	C88.2
C0494053	A52.10
C0477612	M46.50
C2850019	S61.252A
C2832174	S06.329D
C0451696	D81.7
C2856606	S72.022D
C2896878	V46.9XXA
C2895851	M65.052
C2888861	M00.211
C2883065	I80.212
C2895864	M65.121
C2868793	S93.312A
C2834717	S20.96XA
C2856195	S70.251A
C2863987	S82.876A
C2850546	S62.022A
C2890962	T85.118A
C2841834	S42.465A
C2847103	S52.92XC
C2901250	M84.551D
C2905746	X77.9XXA
C2851590	S62.333A
C2878624	T43.625S
C2863306	S82.51XS
C2877483	T39.4X1A
C2897766	V68.5XXA
C2870315	T18.3XXS
C0016788	E77.1
C0268226	E77.1
C0268225	E77.1
C0494342	E77.1
C1257960	E77.1
C2885938	T63.93XD
C2892237	V17.2XXA
C2901273	M84.559K
C2895664	M61.542
C2894490	M21.259
C2900899	M84.422K
C2888814	M00.052
C2890839	T84.612D
C2864362	S83.204D
C2887964	K80.33
C2908119	O32.0XX2
C2857172	S72.112B
C0027609	P96.1
C0452200	P96.1
C2901856	M86.351
C2901904	M86.551
C2901484	M84.651K
C2901486	M84.651S
C2901482	M84.651D
C2879074	T45.2X1S
C2908807	O40.2XX9
C2883127	I82.523
C2883547	T50.0X5S
C2858381	S72.413K
C2858364	S72.412K
C2904058	W21.11XA
C2834495	S20.219S
C2837204	S31.612A
C2893479	M10.331
C0476590	Z56.2
C2865314	S86.902A
C2865262	S86.802A
C2840384	S42.009P
C0838359	M41.47
C0495561	Q44.0
C0266251	Q44.0
C2844749	S52.201B
C2841527	S42.409G
C2887269	I87.002
C2887284	I87.032
C2883136	I82.542
C3264285	H40.31X4
C2849630	S60.948A
C2836596	S30.814S
C2849198	S60.419S
C2849197	S60.419D
C2908651	O36.71X1
C2839135	S36.119S
C2832307	S06.360S
C2850815	S62.141S
C2900836	M84.377P
C2853888	C83.04
C2844278	S52.041S
C2909438	O88.019
C2844331	S52.045A
C2894217	M1A.3791
C2907926	O29.93
C2882443	I69.00
C2857051	S72.091A
C2847570	S55.011D
C2847577	S55.019A
C0032273	J64
C2895998	M66.342
C2847819	S56.104D
C0011615	L20.81
C0406296	L20.81
C2849680	S61.031A
C2908740	O36.8922
C2908507	O36.21X2
C2895900	M65.279
C2905786	X81.8XXA
C2851266	S62.253D
C2850024	S61.253D
C2894264	M1A.4790
C2862090	S82.231G
C2847142	S53.004D
C2891349	T88.1XXS
C2883976	T50.Z95S
C2902040	M87.229
C2902038	M87.221
C2857191	S72.113D
C2857225	S72.115D
C0025229	A24.9
C2839671	S37.33XS
C2840502	S42.026D
C2874244	E71.32
C2902061	M87.252
C2977413	O30.099
C2840407	S42.013G
C2840390	S42.011G
C2842174	S43.011D
C2857690	S72.302G
C2977754	S10.83XS
C2977795	S16.8XXA
C2859902	S76.911S
C2835481	S22.20XK
C2902990	N35.021
C2837398	S31.823A
C2837612	S32.048D
C2909280	O67.0
C2909282	O67.0
C2909281	O67.0
C2909283	O67.0
C0475562	O67.0
C0153092	B26.1
C2852112	S62.602G
C0337263	W21
C2887968	K80.37
C2878249	T42.8X1D
C2910193	Q50.01
C2861696	S82.143P
C2901634	M85.071
C2891409	V00.118A
C2869676	S96.922D
C2866503	S91.012S
C2869677	S96.922S
C2890631	T84.123D
C2890593	T84.113D
C2893618	M11.852
C2847450	S53.431A
C0477509	L68.8
C2851377	S62.306S
C2889512	M07.652
C2853454	S63.296A
C0206675	D19.9
C0348424	D19.9
C2894526	M21.731
C0266404	Q51.5
C2903205	O03.2
C2903206	O03.2
C2903208	O03.2
C2903211	O03.2
C2903204	O03.2
C2903209	O03.2
C2903207	O03.2
C2903212	O03.2
C2903203	O03.2
C2903210	O03.2
C2837846	S32.314A
C2869712	S97.102D
C2896279	M71.331
C2874653	F15.250
C2831914	S05.8X2S
C2830663	S00.202A
C2880355	H18.062
C2894485	M21.241
C2902717	M94.352
C2902718	M94.359
C2977730	S02.8XXB
C2893819	M13.819
C2838398	S32.519S
C2882436	I66.23
C2891967	V06.90XA
C2860939	S82.032D
C2860936	S82.032A
C0838613	M48.01
C2831537	S02.62XK
C2835420	S22.072A
C0838763	M53.2X4
C2875199	G43.B1
C3264040	G43.B1
C2886644	T76.22XD
C2902677	M93.961
C2886216	T65.94XA
C2872699	T24.029A
C2890990	T85.190D
C2861942	S82.201Q
C2862686	S82.401Q
C2835773	S24.109D
C2835814	S24.139D
C0265624	Q72.30
C0158504	M96.5
C2870333	T19.1XXD
C2844146	S52.026D
C2873763	D57.211
C2856267	S70.351A
C2846960	S52.615B
C2856511	S72.002P
C2889754	T81.72XD
C2890854	T84.619A
C2838714	S34.3XXS
C2848587	S59.092D
C2848743	S59.202D
C2848477	S59.002D
C2907833	Y92.412
C2859541	S75.801A
C2902747	M96.810
C2839116	S36.113S
C2875592	H02.35
C2875589	H02.32
C2885293	T62.94XA
C2860599	S81.812D
C2900212	W04.XXXA
C2889622	M08.871
C2894069	M1A.0711
C2869391	S96.111A
C2851079	S62.211B
C2898431	V81.89XA
C2841756	S42.451G
C0154843	H34.829
C2895639	M61.412
C2895658	M61.512
C2864096	S82.92XG
C2850915	S62.162A
C2862300	S82.251K
C2872671	T24.002A
C2868184	S92.406D
C2868223	S92.415A
C2909927	P07.01
C2852503	S62.650A
C2840729	S42.141G
C2840778	S42.151G
C2832678	S06.9X1S
C2865510	S87.81XS
