CUI	Node_ID	Node_Type
C1412251	140	Gene
C1429159	254783	Gene
C1539079	23552	Gene
C1538387	414236	Gene
C1538386	282966	Gene
C1538388	219654	Gene
C1428402	344558	Gene
C1428401	151613	Gene
C1428406	64863	Gene
C1428407	148266	Gene
C1428404	54922	Gene
C1428405	80110	Gene
C1428408	284370	Gene
C1824312	219833	Gene
C1824310	160298	Gene
C1824311	283171	Gene
C1824316	79096	Gene
C1539384	81889	Gene
C0235680	C0235680	SideEffect
C1539386	9214	Gene
C1539387	57795	Gene
C1539383	283985	Gene
C1414962	2592	Gene
C1414963	2593	Gene
C1414960	2587	Gene
C1414961	8484	Gene
C1414966	2595	Gene
C1414967	2596	Gene
C1414964	8139	Gene
C1414965	23193	Gene
C1414968	2597	Gene
C1367476	22808	Gene
C1367475	914	Gene
C0020492	C0020492	SideEffect
C0020498	C0020498	SideEffect
C1539928	83940	Gene
C1539929	9797	Gene
C1539921	29114	Gene
C1539922	57551	Gene
C1539923	9344	Gene
C1539924	51347	Gene
C1539925	55080	Gene
C1539926	80222	Gene
C1539927	123283	Gene
C1538039	63908	Gene
C1538038	9476	Gene
C1418649	5346	Gene
C1418648	5345	Gene
C1413615	22818	Gene
C1413614	10987	Gene
C1418644	5341	Gene
C1418643	5339	Gene
C1418642	5338	Gene
C1418641	5337	Gene
C1418640	5335	Gene
C1419111	5786	Gene
C1419112	5787	Gene
C1419113	5790	Gene
C1419114	5789	Gene
C1419115	5792	Gene
C1419116	5794	Gene
C1414349	1974	Gene
C1414346	8662	Gene
C1414347	1973	Gene
C1414344	8664	Gene
C1414345	8663	Gene
C1414342	8665	Gene
C0580546	C0580546	SideEffect
C1414340	8667	Gene
C1414341	8666	Gene
C0052759	DB00719	Compound
C0877225	C0877225	SideEffect
C0086073	DB01003	Compound
C1879328	C1879328	SideEffect
C0015300	C0015300	SideEffect
C0277960	C0277960	SideEffect
C0277961	C0277961	SideEffect
C0085136	C0085136	SideEffect
C0857236	C0857236	SideEffect
C1334487	4162	Gene
C1421148	9319	Gene
C1421146	9321	Gene
C1421147	9320	Gene
C1421143	7200	Gene
C0909381	DB01610	Compound
C0520723	C0520723	SideEffect
C0520729	C0520729	SideEffect
C1415769	8988	Gene
C1415768	3316	Gene
C1415764	3312	Gene
C1415762	3310	Gene
C1415761	3309	Gene
C1415760	3308	Gene
C3470298	144809	Gene
C3470299	222826	Gene
C3470290	55924	Gene
C3470291	84293	Gene
C3470292	127281	Gene
C3470293	56204	Gene
C3470294	80256	Gene
C3470297	29902	Gene
C1417725	4810	Gene
C1417724	4809	Gene
C1334354	4066	Gene
C1334352	4058	Gene
C1334353	4061	Gene
C1334350	1241	Gene
C1334351	4053	Gene
C2609183	C2609183	SideEffect
C1417729	4815	Gene
C1417728	4814	Gene
C0238113	C0238113	SideEffect
C1425248	94241	Gene
C0162832	324	Gene
C1425243	23279	Gene
C1425242	55746	Gene
C1425241	55540	Gene
C1425246	11272	Gene
C1425244	79665	Gene
C3470122	9489	Gene
C3470122	91978	Gene
C3470123	25941	Gene
C3470121	653550	Gene
C0234376	C0234376	SideEffect
C0003615	C0003615	SideEffect
C0030817	DB00859	Compound
C0030812	DB01359	Compound
C0234373	C0234373	SideEffect
C1419232	5884	Gene
C1135120	C1135120	SideEffect
C1135120	D059390	Symptom
C1419235	5885	Gene
C0031495	DB00397	Compound
C1417186	54903	Gene
C1417189	8079	Gene
C1417189	59277	Gene
C1417188	4291	Gene
C0009946	C0009946	SideEffect
C1420864	64222	Gene
C1825413	2902	Gene
C1825413	114787	Gene
C1167863	C1167863	SideEffect
C1825416	57655	Gene
C1167868	C1167868	SideEffect
C0069751	DB00776	Compound
C1825414	9721	Gene
C1825415	285513	Gene
C1423892	89782	Gene
C1418984	5662	Gene
C1418985	5663	Gene
C1418986	5664	Gene
C1337111	5443	Gene
C1337110	1001	Gene
C1418982	27128	Gene
C1418983	9595	Gene
C0040517	C0040517	SideEffect
C3471455	80209	Gene
C1823208	254268	Gene
C0036916	C0036916	SideEffect
C0039468	DB00231	Compound
C0006938	DB01197	Compound
C1426276	282775	Gene
C1426275	219417	Gene
C0257343	DB00706	Compound
C1823201	388581	Gene
C1426272	390058	Gene
C1823203	388722	Gene
C1823202	338872	Gene
C1418329	29930	Gene
C1418320	56143	Gene
C0000578	DB02959	Compound
C1418322	56141	Gene
C1418323	56140	Gene
C1418324	9752	Gene
C1418325	56135	Gene
C1418326	56134	Gene
C1427482	51133	Gene
C1427481	54936	Gene
C1427480	113622	Gene
C1427487	29123	Gene
C1427486	441151	Gene
C1427485	60481	Gene
C1427484	147409	Gene
C0549463	C0549463	SideEffect
C1427489	146760	Gene
C1427488	129807	Gene
C0277577	C0277577	SideEffect
C0858751	C0858751	SideEffect
C1426289	341418	Gene
C0039496	C0039496	SideEffect
C1426285	341568	Gene
C1426282	219865	Gene
C1426281	341152	Gene
C1421745	8882	Gene
C0032326	C0032326	SideEffect
C0032320	C0032320	SideEffect
C1426756	55334	Gene
C1426757	51528	Gene
C0068483	DB00716	Compound
C0036002	DB00118	Compound
C0262985	C0262985	SideEffect
C0262988	C0262988	SideEffect
C0048306	DB08905	Compound
C0032584	C0032584	SideEffect
C1744601	C1744601	SideEffect
C0522245	C0522245	SideEffect
C0022180	DB00753	Compound
C0022181	DB00677	Compound
C0948579	C0948579	SideEffect
C0740804	C0740804	SideEffect
C1142530	C1142530	SideEffect
C0771655	DB00825	Compound
C0012265	DB00390	Compound
C0241005	C0241005	SideEffect
C1864859	80221	Gene
C1415249	2830	Gene
C2242577	C2242577	SideEffect
C2242576	C2242576	SideEffect
C2242575	C2242575	SideEffect
C2242574	C2242574	SideEffect
C1415241	9248	Gene
C1415243	9293	Gene
C1415245	9290	Gene
C0751329	D009122	Symptom
C0029095	C0029095	SideEffect
C0919671	C0919671	SideEffect
C1538639	23035	Gene
C1538638	23239	Gene
C1538637	653583	Gene
C1538636	112885	Gene
C1538635	51317	Gene
C2000088	DB06216	Compound
C1538633	51230	Gene
C1538632	23133	Gene
C1538631	11331	Gene
C1538630	65979	Gene
C2828896	445372	Gene
C0751494	C0751494	SideEffect
C0751497	D012678	Symptom
C0240840	C0240840	SideEffect
C2828892	9881	Gene
C0751492	D012585	Symptom
C1112413	C1112413	SideEffect
C0296800	DB00950	Compound
C1535950	C1535950	SideEffect
C1428953	51762	Gene
C0015544	C0015544	SideEffect
C0015544	D005183	Symptom
C1826392	91942	Gene
C0030569	C0030569	SideEffect
C0541879	C0541879	SideEffect
C0850569	C0850569	SideEffect
C0392156	C0392156	SideEffect
C0392156	D011595	Symptom
C0021294	C0021294	SideEffect
C0021290	C0021290	SideEffect
C0857035	C0857035	SideEffect
C1970251	92675	Gene
C1970252	387521	Gene
C0024115	C0024115	SideEffect
C0024117	C0024117	SideEffect
C1428620	148223	Gene
C0853203	C0853203	SideEffect
C2239363	391475	Gene
C0272118	C0272118	SideEffect
C0013491	C0013491	SideEffect
C0013491	D004438	Symptom
C1425088	51268	Gene
C1425085	10056	Gene
C1425086	140612	Gene
C1425081	58480	Gene
C1425080	10490	Gene
C1425083	64328	Gene
C1425082	60485	Gene
C2678527	441478	Gene
C2678521	10528	Gene
C2678520	51491	Gene
C2678522	51602	Gene
C2678529	4951	Gene
C2678528	126147	Gene
C1420565	6697	Gene
C1420565	6869	Gene
C1420564	6866	Gene
C1420567	6870	Gene
C1420566	6865	Gene
C1420560	6861	Gene
C1420563	6863	Gene
C1420562	6862	Gene
C1420569	9015	Gene
C1420568	6871	Gene
C1423036	80271	Gene
C1423037	140766	Gene
C2239568	65095	Gene
C1423035	57731	Gene
C1424020	79144	Gene
C1424021	81928	Gene
C1423030	54788	Gene
C1423031	29952	Gene
C2239563	85449	Gene
C2239560	100127206	Gene
C2239561	55683	Gene
C2239566	123103	Gene
C2239567	346689	Gene
C1423038	92610	Gene
C1423038	50616	Gene
C1423039	116379	Gene
C1414515	2172	Gene
C0700345	C0700345	SideEffect
C1539227	167227	Gene
C1539226	196513	Gene
C1539225	55802	Gene
C0235527	C0235527	SideEffect
C1539223	8642	Gene
C1539222	131566	Gene
C0235522	C0235522	SideEffect
C1539220	166614	Gene
C0029134	C0029134	SideEffect
C1539229	149095	Gene
C1539228	28960	Gene
C0855521	C0855521	SideEffect
C3489393	C3489393	SideEffect
C0016972	DB00483	Compound
C0016977	C0016977	SideEffect
C0344365	C0344365	SideEffect
C3148458	360030	Gene
C3148457	23138	Gene
C1413765	10675	Gene
C1412322	231	Gene
C0860204	C0860204	SideEffect
C1417752	4838	Gene
C0009319	C0009319	SideEffect
C1857782	377630	Gene
C1413764	1463	Gene
C1412327	1109	Gene
C0080179	C0080179	SideEffect
C0080178	C0080178	SideEffect
C0080174	C0080174	SideEffect
C1417757	8715	Gene
C1412328	6718	Gene
C1413798	8727	Gene
C1412825	678	Gene
C1422079	79791	Gene
C1422079	26271	Gene
C1422078	26272	Gene
C1413790	9150	Gene
C1538171	79776	Gene
C1538173	84619	Gene
C1538174	7586	Gene
C1538175	84460	Gene
C1538176	153527	Gene
C1538177	79698	Gene
C1412821	8019	Gene
C1428613	115196	Gene
C1428612	200728	Gene
C1427646	58190	Gene
C1427641	9667	Gene
C1427640	29924	Gene
C1419839	9522	Gene
C1428614	256051	Gene
C1428619	162963	Gene
C1824503	284756	Gene
C1824502	149840	Gene
C1824501	79025	Gene
C1413761	1457	Gene
C1413761	1459	Gene
C1412777	617	Gene
C1412770	611	Gene
C1413428	11113	Gene
C1413429	4435	Gene
C1413426	1153	Gene
C1413427	84916	Gene
C0424332	C0424332	SideEffect
C1413422	27141	Gene
C1413420	338917	Gene
C1413421	1149	Gene
C1826903	388394	Gene
C1826902	55700	Gene
C1425869	57402	Gene
C1425868	85291	Gene
C0041959	C0041959	SideEffect
C1538819	348093	Gene
C1425862	142679	Gene
C0041956	C0041956	SideEffect
C1425867	85289	Gene
C1425866	100132476	Gene
C1413763	1462	Gene
C1413762	1460	Gene
C1426516	10325	Gene
C1426517	64121	Gene
C1426512	90135	Gene
C1426513	83539	Gene
C1426510	58485	Gene
C1426511	115362	Gene
C0079035	C0079035	SideEffect
C1426518	58528	Gene
C1426519	55628	Gene
C0019476	DB08957	Compound
C1418787	8541	Gene
C1419301	10181	Gene
C1419300	5936	Gene
C1419303	9939	Gene
C1419302	10179	Gene
C1419305	5937	Gene
C1419304	23543	Gene
C1419307	5939	Gene
C1419308	27316	Gene
C1836267	348938	Gene
C1419239	10111	Gene
C1825290	389549	Gene
C1825291	55079	Gene
C1825292	2864	Gene
C1825293	2867	Gene
C1825294	2865	Gene
C1825295	83888	Gene
C1825296	143282	Gene
C1825297	114827	Gene
C1825298	344018	Gene
C1825299	11259	Gene
C1413769	8048	Gene
C1823628	7716	Gene
C0042790	C0042790	SideEffect
C0042798	C0042798	SideEffect
C0042798	D015354	Symptom
C1823999	90592	Gene
C1823998	374879	Gene
C1416687	10219	Gene
C1416687	389692	Gene
C1416681	3818	Gene
C1416680	284366	Gene
C1416683	3822	Gene
C0347950	C0347950	SideEffect
C1823991	146050	Gene
C1823990	115509	Gene
C1823993	55657	Gene
C1823992	51058	Gene
C0002447	C0002447	SideEffect
C1823994	342357	Gene
C1823997	90874	Gene
C1823996	79943	Gene
C1424476	64147	Gene
C1415488	10767	Gene
C1415489	3050	Gene
C1415483	3045	Gene
C1415481	3043	Gene
C1415486	3048	Gene
C1415487	3049	Gene
C1415484	3046	Gene
C1415485	3047	Gene
C1420008	8910	Gene
C1420009	6445	Gene
C1420009	29106	Gene
C1420006	6443	Gene
C1420007	6444	Gene
C0856100	C0856100	SideEffect
C1420002	653509	Gene
C1420003	729238	Gene
C1420000	8683	Gene
C1168149	C1168149	SideEffect
C0537026	54658	Gene
C1608397	C1608397	SideEffect
C0874161	DB00198	Compound
C0009595	C0009595	SideEffect
C0271211	C0271211	SideEffect
C0206669	C0206669	SideEffect
C0039103	C0039103	SideEffect
C1425600	64216	Gene
C0006213	DB01558	Compound
C1425604	91977	Gene
C0164815	DB00299	Compound
C0221752	C0221752	SideEffect
C0521305	C0521305	SideEffect
C1337090	1387	Gene
C1337091	6351	Gene
C0221758	C0221758	SideEffect
C1337096	10018	Gene
C1418826	5504	Gene
C1418825	84152	Gene
C1418824	5502	Gene
C1418823	6992	Gene
C1418822	5514	Gene
C1418821	5501	Gene
C1418820	5500	Gene
C1418829	5506	Gene
C1504452	C1504452	SideEffect
C2239459	653404	Gene
C0159028	C0159028	SideEffect
C0145185	DB02638	Compound
C0165631	DB00210	Compound
C2681932	29895	Gene
C0858093	C0858093	SideEffect
C1854259	10900	Gene
C0026265	C0026265	SideEffect
C0026266	C0026266	SideEffect
C1423768	114299	Gene
C2239455	388698	Gene
C1333653	9846	Gene
C1427368	79589	Gene
C1427369	168433	Gene
C1427366	55658	Gene
C1427364	80742	Gene
C1427365	54941	Gene
C1427362	79845	Gene
C1427363	63891	Gene
C1427360	57333	Gene
C1427361	116225	Gene
C0014927	DB04573	Compound
C0026196	DB00350	Compound
C0014921	DB01196	Compound
C0022680	C0022680	SideEffect
C1538233	79862	Gene
C0270948	D009133	Symptom
C1538231	63934	Gene
C1413050	766	Gene
C0205929	C0205929	SideEffect
C0853040	C0853040	SideEffect
C1538236	79894	Gene
C0520933	C0520933	SideEffect
C1413055	57010	Gene
C0852792	C0852792	SideEffect
C1418002	26219	Gene
C0152964	C0152964	SideEffect
C0852795	C0852795	SideEffect
C1538239	163223	Gene
C1538238	171392	Gene
C0879590	3558	Gene
C0746883	C0746883	SideEffect
C0858540	C0858540	SideEffect
C0022028	DB08946	Compound
C0022026	DB08947	Compound
C0033860	C0033860	SideEffect
C1367453	3164	Gene
C1367452	2638	Gene
C1367455	2993	Gene
C1367454	8771	Gene
C1367457	7301	Gene
C1367456	55	Gene
C1367459	2056	Gene
C1367459	7076	Gene
C1367458	9211	Gene
C1823788	339448	Gene
C1419750	26750	Gene
C1414583	2237	Gene
C0231592	C0231592	SideEffect
C0700184	C0700184	SideEffect
C3495827	C3495827	SideEffect
C0153619	C0153619	SideEffect
C0153618	C0153618	SideEffect
C1423382	390154	Gene
C1823784	199920	Gene
C0281773	C0281773	SideEffect
C0151611	C0151611	SideEffect
C0151610	C0151610	SideEffect
C0151613	C0151613	SideEffect
C0151614	C0151614	SideEffect
C0017574	C0017574	SideEffect
C0017572	C0017572	SideEffect
C1423384	390148	Gene
C0028242	C0028242	SideEffect
C1291077	C1291077	SideEffect
C0494475	C0494475	SideEffect
C1540305	64866	Gene
C0333258	C0333258	SideEffect
C0016199	C0016199	SideEffect
C0023648	C0023648	SideEffect
C0241618	C0241618	SideEffect
C0023646	C0023646	SideEffect
C1539759	9814	Gene
C1539759	23761	Gene
C1539758	26470	Gene
C0564768	C0564768	SideEffect
C1539754	145264	Gene
C1539753	256394	Gene
C1539752	253190	Gene
C1539751	55752	Gene
C1539750	10801	Gene
C1538404	119504	Gene
C1538405	414152	Gene
C1538407	219621	Gene
C1413584	10087	Gene
C0016229	DB01195	Compound
C1688637	C1688637	SideEffect
C0016225	DB01148	Compound
C1414535	2196	Gene
C1414534	2193	Gene
C1414536	2197	Gene
C1414531	2178	Gene
C1414530	2177	Gene
C0854107	C0854107	SideEffect
C0029119	C0029119	SideEffect
C1414539	2192	Gene
C1414538	2091	Gene
C1418914	23613	Gene
C0860160	C0860160	SideEffect
C0154933	C0154933	SideEffect
C0663733	DB00932	Compound
C0751511	D012893	Symptom
C0751513	D013064	Symptom
C3469650	149954	Gene
C3469658	100129094	Gene
C0011168	C0011168	SideEffect
C0851886	C0851886	SideEffect
C1418918	5581	Gene
C0851883	C0851883	SideEffect
C0851881	C0851881	SideEffect
C0001339	C0001339	SideEffect
C1970148	27037	Gene
C0281778	C0281778	SideEffect
C1853260	402381	Gene
C1419702	6207	Gene
C1853262	55244	Gene
C0857483	C0857483	SideEffect
C0221252	C0221252	SideEffect
C0221255	C0221255	SideEffect
C0008350	C0008350	SideEffect
C0001480	DB00171	Compound
C0005100	DB06770	Compound
C0001486	C0001486	SideEffect
C0060930	DB00597	Compound
C0060934	DB00789	Compound
C0334579	C0334579	SideEffect
C1420240	10479	Gene
C1420243	6585	Gene
C1420243	6586	Gene
C1420245	9353	Gene
C1420246	9748	Gene
C1420247	6588	Gene
C1420248	6591	Gene
C0014488	C0014488	SideEffect
C1428031	22854	Gene
C1428037	162239	Gene
C1428035	54899	Gene
C1428038	146198	Gene
C0086692	C0086692	SideEffect
C1423913	93664	Gene
C1423912	79175	Gene
C0852967	C0852967	SideEffect
C3470398	195827	Gene
C0759933	DB00216	Compound
C1425544	23545	Gene
C1425545	200879	Gene
C1425546	150290	Gene
C1425547	55178	Gene
C1425540	51114	Gene
C1425541	51065	Gene
C1425543	6152	Gene
C1425543	51187	Gene
C1420798	7127	Gene
C1420799	7128	Gene
C1424499	10772	Gene
C1424491	51138	Gene
C1424490	23414	Gene
C1424493	57030	Gene
C1424492	57084	Gene
C1424494	11044	Gene
C1424497	10203	Gene
C1822806	79753	Gene
C0009759	C0009759	SideEffect
C1333895	10013	Gene
C0235198	C0235198	SideEffect
C0085584	C0085584	SideEffect
C1412098	3983	Gene
C0085582	C0085582	SideEffect
C1413376	1103	Gene
C1412094	10061	Gene
C1412095	55324	Gene
C1412096	9619	Gene
C1412097	25	Gene
C0235195	C0235195	SideEffect
C0235194	C0235194	SideEffect
C1412092	6059	Gene
C1412093	23	Gene
C1956258	D011697	Symptom
C0085639	C0085639	SideEffect
C0549634	C0549634	SideEffect
C0409962	C0409962	SideEffect
C0085635	C0085635	SideEffect
C0085637	C0085637	SideEffect
C0085636	C0085636	SideEffect
C0085636	D020795	Symptom
C0085631	C0085631	SideEffect
C0085633	C0085633	SideEffect
C0085632	C0085632	SideEffect
C1423267	390197	Gene
C1423266	219428	Gene
C1423265	81309	Gene
C1423263	283092	Gene
C1423262	283093	Gene
C1423261	219429	Gene
C1423269	219983	Gene
C1423268	219986	Gene
C1422798	113130	Gene
C1422795	157313	Gene
C0694563	C0694563	SideEffect
C0724526	DB00415	Compound
C1422793	26136	Gene
C1412638	488	Gene
C1412639	489	Gene
C1412630	478	Gene
C1412631	481	Gene
C1539412	728955	Gene
C1412633	483	Gene
C1539414	100133093	Gene
C1412635	23439	Gene
C1539416	119395	Gene
C1412637	487	Gene
C1871526	DB06817	Compound
C2681268	399949	Gene
C1413328	27443	Gene
C2681262	389799	Gene
C0543392	C0543392	SideEffect
C1413327	51816	Gene
C2681261	401535	Gene
C2681266	254439	Gene
C2681267	399947	Gene
C2681264	144097	Gene
C1413322	1050	Gene
C0497217	C0497217	SideEffect
C1824774	340267	Gene
C1824775	1315	Gene
C1824776	27235	Gene
C1824777	84274	Gene
C1824770	116840	Gene
C1824773	57642	Gene
C1824778	57017	Gene
C1824779	93058	Gene
C1422138	85235	Gene
C1422139	51621	Gene
C0004998	C0004998	SideEffect
C1422133	57396	Gene
C1422134	23499	Gene
C1422135	8086	Gene
C1422136	8907	Gene
C1427560	145864	Gene
C1427561	80760	Gene
C0677667	DB00293	Compound
C1427563	145282	Gene
C0677660	C0677660	SideEffect
C1427566	253714	Gene
C1428799	23220	Gene
C1428796	23253	Gene
C1427569	222546	Gene
C1428794	23207	Gene
C1428795	22885	Gene
C1428792	26052	Gene
C1428793	23354	Gene
C1428790	23259	Gene
C1418096	26338	Gene
C1418779	10891	Gene
C1418778	5467	Gene
C1418773	56342	Gene
C1418772	8501	Gene
C1418771	5463	Gene
C1418770	5462	Gene
C1418776	5465	Gene
C1418775	8612	Gene
C1418774	8613	Gene
C0001818	C0001818	SideEffect
C0001816	C0001816	SideEffect
C1428864	197258	Gene
C1428865	29899	Gene
C1428866	59342	Gene
C1428867	132954	Gene
C1428860	170961	Gene
C1428861	51157	Gene
C1414678	2295	Gene
C1428863	80312	Gene
C1414676	2301	Gene
C1414677	2294	Gene
C1414674	2304	Gene
C1414672	27022	Gene
C1428869	56917	Gene
C1414670	2297	Gene
C1414671	2306	Gene
C0004331	C0004331	SideEffect
C1826738	51651	Gene
C1826739	54517	Gene
C1826441	338322	Gene
C1826732	5727	Gene
C1826733	57540	Gene
C1826730	84722	Gene
C1826731	55037	Gene
C0021345	C0021345	SideEffect
C1826734	374308	Gene
C1414059	27122	Gene
C0425492	C0425492	SideEffect
C0236993	C0236993	SideEffect
C0877605	C0877605	SideEffect
C0877606	C0877606	SideEffect
C0877609	C0877609	SideEffect
C1826448	10392	Gene
C1427516	154007	Gene
C1415079	127534	Gene
C1415078	2707	Gene
C1415077	2706	Gene
C1415076	2705	Gene
C1415075	2703	Gene
C1415074	10052	Gene
C1415073	2702	Gene
C1415072	2701	Gene
C1415071	2700	Gene
C1419145	5822	Gene
C0549399	C0549399	SideEffect
C0549398	C0549398	SideEffect
C0549395	C0549395	SideEffect
C0549397	C0549397	SideEffect
C0549391	C0549391	SideEffect
C0549393	C0549393	SideEffect
C1414054	27185	Gene
C0524662	C0524662	SideEffect
C0023570	DB01235	Compound
C1970995	23172	Gene
C0038868	D013494	Symptom
C1825559	55699	Gene
C1825558	285148	Gene
C1825553	27429	Gene
C1825552	5654	Gene
C1825557	219844	Gene
C1825556	81888	Gene
C1825554	84329	Gene
C0002891	C0002891	SideEffect
C0002893	C0002893	SideEffect
C0002894	C0002894	SideEffect
C0002895	C0002895	SideEffect
C0002896	C0002896	SideEffect
C1415699	3248	Gene
C1415691	3235	Gene
C1415690	3234	Gene
C1415696	3242	Gene
C1415694	3241	Gene
C1412645	495	Gene
C0235763	C0235763	SideEffect
C1539467	58516	Gene
C1416520	6453	Gene
C1413234	968	Gene
C1130428	DB00707	Compound
C1416523	3712	Gene
C1416524	3713	Gene
C1416525	182	Gene
C1416526	3714	Gene
C1416528	3720	Gene
C0011876	C0011876	SideEffect
C0078847	DB01198	Compound
C0078844	DB00909	Compound
C1823815	284677	Gene
C1823816	149466	Gene
C1823810	780789	Gene
C1539463	79850	Gene
C1823812	84886	Gene
C0011875	C0011875	SideEffect
C1422304	116511	Gene
C1864175	11341	Gene
C0740457	C0740457	SideEffect
C1335867	6752	Gene
C1335866	6751	Gene
C1335865	8082	Gene
C1335864	10006	Gene
C0026838	C0026838	SideEffect
C1335862	6728	Gene
C1335860	23626	Gene
C3146653	100526740	Gene
C0026836	C0026836	SideEffect
C0026837	C0026837	SideEffect
C1335869	6754	Gene
C1335868	6753	Gene
C1538736	23362	Gene
C0948257	C0948257	SideEffect
C1538734	442862	Gene
C1538735	84249	Gene
C1538732	400668	Gene
C0151821	C0151821	SideEffect
C0674428	DB00625	Compound
C1413513	8218	Gene
C1538730	167681	Gene
C1538731	146547	Gene
C0878773	C0878773	SideEffect
C1825072	161829	Gene
C1415263	27198	Gene
C1417693	10725	Gene
C1417695	4773	Gene
C1417694	4772	Gene
C1417697	4776	Gene
C1417696	4775	Gene
C1417699	4778	Gene
C1167779	C1167779	SideEffect
C0006403	DB08808	Compound
C0006400	DB00297	Compound
C0006405	DB00921	Compound
C0948873	C0948873	SideEffect
C0937846	DB00736	Compound
C1419388	6014	Gene
C0771950	DB08970	Compound
C0065180	DB00455	Compound
C0221490	C0221490	SideEffect
C1443060	C1443060	SideEffect
C0178421	C0178421	SideEffect
C0024523	C0024523	SideEffect
C0024528	C0024528	SideEffect
C1824784	594855	Gene
C0031575	C0031575	SideEffect
C0018213	C0018213	SideEffect
C2938970	C2938970	SideEffect
C1412241	130	Gene
C0270769	C0270769	SideEffect
C0858667	C0858667	SideEffect
C1332109	374	Gene
C0033126	DB01087	Compound
C1332105	23047	Gene
C1332104	10513	Gene
C1332101	327	Gene
C1332102	328	Gene
C1535879	C1535879	SideEffect
C1412245	134	Gene
C1412244	133	Gene
C1423376	219487	Gene
C0018965	C0018965	SideEffect
C0027769	C0027769	SideEffect
C0051241	DB01352	Compound
C0027765	C0027765	SideEffect
C1413564	27255	Gene
C0085616	C0085616	SideEffect
C0085615	C0085615	SideEffect
C1423204	286362	Gene
C1415464	3029	Gene
C1096460	C1096460	SideEffect
C1422145	58538	Gene
C1538309	22994	Gene
C1413128	8573	Gene
C1413127	8092	Gene
C1538306	56970	Gene
C1413125	23729	Gene
C1538304	222255	Gene
C1538303	6314	Gene
C1538302	92552	Gene
C1538301	4287	Gene
C1413120	828	Gene
C0016522	C0016522	SideEffect
C0242684	D018476	Symptom
C0011551	C0011551	SideEffect
C1413695	1379	Gene
C1413694	1378	Gene
